name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
GOL2 2022-08-02 2024-11-22    0.28793100    0.01769895  696
GOL2 2024-11-23 2025-12-30    0.53995450    0.02403336  378
GOLD 1994-01-06 1995-10-10    0.77732907    0.03234654  372
GOLD 1995-10-11 1996-05-26    0.18669303    0.03483932  189
GOLD 1996-05-27 1997-05-09    0.55526343    0.03131918  295
GOLD 1997-05-10 1999-01-23    0.29451483    0.02639164  393
GOLD 1999-01-24 1999-06-07   -0.25729037    0.06382085   62
GOLD 1999-06-09 2000-10-06    0.79067883    0.07537118  128
GOLD 2000-10-07 2001-03-20    0.15943706    0.03744224  153
GOLD 2001-03-21 2002-04-01    0.35097615    0.02888866  354
GOLD 2002-04-02 2002-11-18    0.76675732    0.04311229  222
GOLD 2002-11-19 2007-08-04    0.38760618    0.01335290 1613
GOLD 2007-08-05 2016-06-27    0.25474369    0.00982463 2977
GOLD 2016-06-30 2017-01-12    0.74194078    0.04187864  177
GOLD 2017-01-13 2022-07-30    0.43235019    0.01378561 1569
GOLD 2022-08-02 2024-04-21    0.26064015    0.02171450  573
GOLD 2024-04-22 2025-12-30    0.49958380    0.02336286  582
GOPE 1995-09-17 1996-04-20   -0.58195592    0.03224149  130
GOPE 1996-04-21 1998-02-09   -1.08625308    0.01632754  626
GOPE 1998-02-10 1998-04-17   -0.67945751    0.03939439   66
GOPE 1998-04-18 1999-01-26   -0.98127043    0.02621155  276
GOPE 1999-01-27 1999-11-02   -1.08826242    0.02677681  258
GOPE 1999-11-08 2000-09-08   -0.92071520    0.02259839  290
GOPE 2000-09-09 2001-10-04   -0.21896636    0.02135814  357
GOPE 2001-10-05 2006-08-30    0.30196757    0.00956076 1694
GOPE 2006-08-31 2009-03-05    0.70189583    0.01322206  870
GOPE 2009-03-10 2010-02-18    0.45227346    0.02422702  299
GOPE 2010-02-19 2014-04-21    0.26621659    0.01030856 1449
GOPE 2014-04-23 2014-10-04    0.12280163    0.04288149  160
GOPE 2014-10-05 2015-10-31    0.46078283    0.02060160  376
GOPE 2015-11-01 2016-07-30    0.24695902    0.02298354  261
GOPE 2016-07-31 2018-04-08    0.46782338    0.01578099  590
GOPE 2018-04-09 2018-09-03    0.93785061    0.04426113  142
GOPE 2018-09-04 2019-03-19    0.32038790    0.02514570  196
GOPE 2019-03-20 2020-12-23    0.57422203    0.01659194  623
GOPE 2020-12-24 2024-06-19    0.35228805    0.01108844 1229
GOPE 2024-06-20 2024-09-08    1.05730110    0.06912327   77
GOPE 2024-09-09 2025-12-30    0.42560188    0.01827421  468
GOUG 1998-01-16 2003-08-11    0.04835415    0.02137386 1335
GOUG 2003-08-12 2004-12-19   -0.39470216    0.04533546  294
GOUG 2004-12-20 2006-12-07    0.07978340    0.04202199  365
GOUG 2007-08-05 2008-02-23    1.04044666    0.10214943   72
GOUG 2008-02-24 2008-09-17    2.70615530    0.08095119   77
GRAS 1995-02-23 1997-02-11   -0.08904909    0.02492605  439
GRAS 1997-02-15 1999-04-14    0.09541965    0.02169129  664
GRAS 1999-04-15 1999-11-22   -0.35654483    0.05818130  146
GRAS 1999-11-25 2000-03-18    0.30361366    0.04276938  101
GRAS 2000-03-31 2001-05-10   -0.14084508    0.03040697  317
GRAS 2001-05-11 2003-09-11    0.14166704    0.02207019  717
GRAS 2003-09-12 2008-02-06    0.26462141    0.01495158 1378
GRAS 2008-02-07 2011-10-03    0.15522089    0.01614980 1228
GRAS 2011-10-04 2016-07-31   -0.06623892    0.01333921 1703
GRAS 2016-08-01 2020-03-31    0.20236030    0.01517408 1278
GRAS 2020-04-01 2024-05-09    0.29876601    0.01494436 1354
GRAS 2024-05-10 2024-11-27   -0.02173368    0.05133681  196
GRAS 2024-11-28 2025-12-30    0.27523472    0.02840664  375
GRAZ 1994-01-06 1995-02-07    0.69150227    0.02583983  340
GRAZ 1995-02-08 1995-12-11    0.42136892    0.03091869  284
GRAZ 1995-12-12 1996-06-27    0.56064060    0.03375489  161
GRAZ 1996-06-28 1996-12-23    0.22403108    0.04311444  174
GRAZ 1996-12-24 1999-01-25    0.32809526    0.01786282  695
GRAZ 1999-01-26 2001-03-20    0.07193612    0.01769007  690
GRAZ 2001-03-21 2002-02-09    0.63958120    0.03006287  285
GRAZ 2002-02-10 2003-08-06    0.30660894    0.02176209  504
GRAZ 2003-08-07 2003-12-27    0.56104219    0.04665069  119
GRAZ 2003-12-28 2004-11-14    0.17889353    0.02801905  305
GRAZ 2004-11-15 2005-01-20    0.57035795    0.04686867   67
GRAZ 2005-01-21 2006-02-15    0.25434895    0.02500917  354
GRAZ 2006-02-16 2006-11-06    0.07623099    0.03514769  238
GRAZ 2006-11-07 2007-04-14    0.38431017    0.03072672  152
GRAZ 2007-04-15 2008-11-04    0.28810866    0.02260419  543
GRAZ 2008-11-05 2012-12-18    0.17558187    0.01247630 1442
GRAZ 2012-12-19 2014-11-19    0.00829845    0.01912192  653
GRAZ 2014-11-20 2016-07-24    0.12394325    0.02086509  506
GRAZ 2016-07-26 2025-12-30    0.40328323    0.00845697 3236
GUAM 1995-02-03 1996-06-02   -1.39114789    0.09010729  188
GUAM 1996-06-03 1997-02-07   -0.10293998    0.10691716  122
GUAM 1997-02-08 1997-05-09   -1.75496286    0.15286937   63
GUAM 1997-05-11 1997-08-10    0.59076597    0.14555961   61
GUAM 1997-08-12 1998-07-03   -0.88380942    0.08106860  229
GUAM 1998-07-04 1999-05-15   -0.37172532    0.12026702  105
GUAM 1999-05-16 2000-07-22   -1.19479194    0.07399795  259
GUAM 2000-07-23 2000-11-25   -2.29609623    0.13908378   80
GUAM 2000-11-26 2003-05-13   -1.34976942    0.04381414  778
GUAM 2003-05-14 2010-06-18   -0.78479671    0.02463910 2436
GUAM 2010-06-19 2010-10-07   -1.34305402    0.10657211  110
GUAM 2010-10-08 2017-01-13   -0.37018728    0.02692967 2027
GUAM 2017-01-14 2017-03-25    0.35287271    0.14382250   71
GUAM 2017-03-26 2017-09-26   -0.12119965    0.08498424  185
GUAM 2017-09-27 2020-02-11    0.57262716    0.05207386  567
GUAM 2020-02-12 2022-03-19    0.02702376    0.05105714  551
GUAM 2022-03-20 2025-12-30   -0.43656359    0.03571456 1162
GUAO 2002-06-16 2002-10-01    0.40383810    0.08415683   99
GUAO 2002-10-02 2003-02-06   -0.17225114    0.02861439  124
GUAO 2003-02-07 2006-01-30   -0.41146448    0.01327108  937
GUAO 2006-01-31 2007-04-27   -0.25372779    0.02162147  339
GUAO 2007-04-28 2007-07-02   -0.57223268    0.08149980   63
GUAO 2007-07-03 2007-09-15   -0.97879513    0.10750081   65
GUAO 2007-09-16 2008-07-08   -0.27892925    0.02222707  275
GUAO 2008-07-09 2008-12-11   -1.12915828    0.04171849  146
GUAO 2008-12-12 2011-01-02   -0.79228807    0.02020209  417
GUAO 2011-01-03 2011-04-05   -0.42537640    0.02914408   93
GUAO 2011-04-06 2012-04-02   -0.18905859    0.02225726  269
GUAO 2012-04-03 2012-10-28   -0.64232043    0.05103975  169
GUAO 2012-10-29 2013-03-21   -0.49064691    0.02539756  132
GUAO 2013-03-22 2013-12-30   -0.29187856    0.03790854  220
GUAT 2000-07-29 2001-03-05   -1.10113347    0.06726090  209
GUAT 2001-03-06 2001-11-04   -0.48304795    0.06999775  204
GUAT 2001-11-05 2002-01-22   -0.01746557    0.11066355   77
GUAT 2002-01-23 2002-12-08   -0.68255249    0.05886776  290
GUAT 2002-12-09 2005-02-21   -0.44493178    0.03950165  633
GUAT 2005-02-22 2005-09-02   -0.67329353    0.08484693  149
GUAT 2005-09-03 2006-01-14    0.00121383    0.08537388  127
GUAT 2006-01-15 2009-11-12   -0.40015529    0.02859670 1238
GUAT 2009-11-13 2010-07-19   -0.01176220    0.06596907  241
GUAT 2010-07-20 2010-10-20   -0.60829822    0.09866770   91
GUAT 2010-10-21 2018-09-19   -0.31503880    0.02066438 2337
GUAT 2018-09-20 2023-09-09   -0.47334894    0.03104007 1033
GUAT 2023-09-10 2025-02-12   -0.88367897    0.05294060  346
GUUG 2003-08-29 2005-04-11   -0.23224104    0.04735035  545
GUUG 2005-04-12 2005-12-30    0.30861455    0.07109891  229
GUUG 2005-12-31 2006-03-28   -0.73458417    0.11862245   85
GUUG 2006-03-29 2008-06-15   -0.17981472    0.04163102  668
GUUG 2008-06-16 2008-11-02   -0.75879883    0.08661052  135
GUUG 2008-11-03 2010-06-25   -0.18330974    0.04699092  565
GUUG 2010-06-26 2010-09-27   -0.96240032    0.10174632   94
GUUG 2010-09-28 2017-09-26   -0.12553898    0.02205000 2418
GUUG 2017-09-27 2019-06-07    0.39278659    0.04528031  596
GUUG 2019-06-08 2020-04-30    0.99877992    0.06220977  302
GUUG 2020-05-01 2024-09-20    0.44745622    0.02839673 1442
HARB 2000-08-12 2004-09-22    0.43833892    0.01694499 1212
HARB 2004-09-23 2005-12-26    0.93870072    0.02997493  426
HARB 2005-12-27 2006-09-13    0.35722394    0.03396518  257
HARB 2006-09-14 2007-02-26    1.02897305    0.06952246  163
HARB 2007-02-27 2007-06-14    0.32525409    0.05787665  104
HARB 2007-06-15 2007-08-29   -0.07879429    0.04592261   75
HARB 2007-08-30 2008-05-14    0.61296170    0.05192896  236
HARB 2008-05-15 2008-10-03    0.21986288    0.04772593   96
HARB 2008-10-04 2009-05-06    0.55211478    0.06321209  197
HARB 2009-05-07 2009-08-23   -0.13392271    0.04030833  106
HARB 2009-08-24 2010-05-06    0.39043499    0.04951191  253
HARB 2010-05-07 2011-04-07    0.03942382    0.03210204  331
HARB 2011-04-08 2011-12-20   -0.09476468    0.03497929  212
HARB 2011-12-21 2013-07-05    0.13251219    0.02578175  545
HARB 2013-07-06 2022-03-10   -0.00264573    0.01072924 2948
HARB 2022-03-11 2023-07-20   -0.31933224    0.02554445  475
HARB 2023-07-21 2025-12-30   -0.09273792    0.02033292  830
HERS 1994-01-22 1999-03-09    0.48830452    0.02765788  369
HERS 1999-03-10 2000-04-21    1.56948785    0.02888735  343
HERS 2000-04-22 2000-12-16    1.15834544    0.04200960  214
HERS 2000-12-17 2001-05-11    1.49092699    0.03782591  135
HERS 2001-05-12 2001-12-21    0.64063280    0.05289160  122
HERS 2001-12-22 2004-07-28    0.32570902    0.01702634  928
HERS 2004-07-29 2005-04-22    0.60195849    0.03215068  235
HERS 2005-04-23 2006-03-26    0.49970380    0.03044609  319
HERS 2006-03-27 2006-12-13    0.25043560    0.03686928  247
HERS 2006-12-14 2010-08-28    0.53128974    0.01462838 1259
HERS 2010-08-29 2011-05-30    0.04523113    0.02997351  271
HERS 2011-05-31 2012-01-05   -0.19869708    0.04321774  205
HERS 2012-01-06 2012-03-15    0.28007408    0.05175588   68
HERS 2012-03-16 2016-07-23   -0.17245381    0.01331003 1578
HERS 2016-07-24 2022-05-13    0.18070383    0.01154611 2068
HERS 2022-05-14 2022-08-17    0.66500510    0.07609495   82
HERS 2022-08-18 2025-12-30    0.18827074    0.01536976 1207
HERT 2003-03-20 2004-07-28    0.16401164    0.02425894  478
HERT 2004-07-29 2005-04-22    0.45940446    0.03206837  232
HERT 2005-04-23 2007-01-30    0.30196216    0.02255441  582
HERT 2007-01-31 2011-05-30    0.40530191    0.01341423 1494
HERT 2011-05-31 2012-01-03    0.18834690    0.04269709  213
HERT 2012-01-04 2012-03-15    0.63754426    0.05010009   70
HERT 2012-03-16 2016-09-05    0.24450079    0.01318139 1614
HERT 2016-09-06 2022-05-13    0.53984509    0.01157707 2011
HERT 2022-05-14 2022-08-17    1.02589896    0.07607658   82
HERT 2022-08-18 2025-12-30    0.44103967    0.01549583 1188
HLFX 2002-12-21 2005-03-07    0.00955593    0.01783960  732
HLFX 2005-03-08 2006-01-14   -0.08288766    0.03396631  269
HLFX 2006-01-15 2017-02-24    0.02188119    0.00811233 3763
HLFX 2017-02-25 2021-08-06    0.13235526    0.01309748 1499
HLFX 2021-08-07 2025-12-30    0.21451675    0.01309186 1457
HNLC 1997-06-20 1999-12-02   -0.44734822    0.04072956  788
HNLC 1999-12-03 2000-09-13   -0.79700643    0.06914997  254
HNLC 2000-09-14 2001-03-30   -0.47628313    0.08497291  183
HNLC 2001-03-31 2001-12-20    0.25945737    0.09460631  162
HNLC 2001-12-21 2003-09-08    0.01918818    0.04677268  572
HNLC 2003-09-09 2004-01-20   -0.45780378    0.10795797  124
HNLC 2004-01-21 2005-11-11    0.21104482    0.05553190  399
HNLC 2005-11-12 2018-02-27   -0.01480440    0.02060816 3006
HNLC 2018-02-28 2025-12-20    0.23466481    0.03671528  961
HNPT 1995-12-21 1996-04-20    0.09600725    0.04861894  119
HNPT 1996-04-21 1997-04-26    0.25768550    0.03567138  350
HNPT 1997-04-27 1998-01-04    1.05652171    0.05052036  229
HNPT 1998-01-05 1998-10-08    0.71379911    0.04485026  244
HNPT 1998-10-09 2000-02-21    1.10772686    0.03301355  396
HNPT 2000-02-22 2000-10-29   -0.26664841    0.08026661  148
HNPT 2000-10-30 2002-04-18    0.13181362    0.02906498  448
HNPT 2002-04-19 2002-09-05    0.90991425    0.08889721  120
HNPT 2002-09-06 2007-04-12    0.31936473    0.01698452 1514
HNPT 2007-04-13 2008-01-10    0.77172572    0.04676550  259
HNPT 2008-01-11 2015-04-03    0.36477186    0.01330958 2438
HNPT 2015-04-04 2015-08-14   -0.02956789    0.07876296  126
HNPT 2015-08-15 2019-04-29    0.62851340    0.01894226 1202
HNPT 2019-04-30 2019-10-13    1.39183154    0.08259438  137
HNPT 2019-10-14 2022-04-30    0.64518869    0.02538052  599
HNPT 2022-05-01 2022-08-09    1.26186692    0.11108976   79
HNPT 2022-08-10 2025-12-30    0.38908520    0.04184187  257
HOB2 1995-12-02 1996-10-18   -0.33056142    0.04994365   99
HOB2 1996-10-19 1998-03-01    0.04066880    0.03413824  270
HOB2 1998-03-02 1999-01-15   -0.16555194    0.03810070  215
HOB2 1999-01-16 1999-09-01   -0.47640385    0.03838373  204
HOB2 1999-09-02 1999-12-01   -1.28514956    0.05662911   88
HOB2 1999-12-02 2000-10-25   -0.00152105    0.03123820  317
HOB2 2000-10-26 2002-05-15   -0.24666522    0.02521025  527
HOB2 2002-05-16 2004-12-03    0.30627885    0.01814907  902
HOB2 2004-12-04 2017-11-25    0.37626884    0.00832440 4472
HOB2 2017-11-26 2021-05-10    0.56830986    0.01609732 1227
HOB2 2021-05-11 2022-01-23    0.30598071    0.03473056  233
HOB2 2022-01-24 2024-05-19    0.47816259    0.01953112  827
HOB2 2024-05-20 2025-12-30    0.33651045    0.02284663  568
HOFN 1997-06-30 2000-04-28   -0.53298829    0.03062521  224
HOFN 2000-04-29 2001-05-03   -0.66599893    0.04011450  113
HOFN 2001-05-04 2001-09-10   -0.84484902    0.05155116  118
HOFN 2001-09-13 2004-07-04    0.43442282    0.01527791  932
HOFN 2004-07-05 2006-11-01    0.59221790    0.02335802  504
HOFN 2006-11-02 2011-09-14    0.38132838    0.01258693 1384
HOFN 2011-09-15 2012-02-09   -0.01037384    0.03780040  143
HOFN 2012-02-10 2013-05-02    0.50458699    0.02189944  430
HOFN 2013-05-03 2015-04-20    0.06901396    0.01803669  678
HOFN 2015-04-21 2016-12-30    0.26516856    0.01971864  600
HOFN 2016-12-31 2019-05-17    0.38778750    0.01619326  799
HOFN 2019-05-18 2019-12-01    0.80796505    0.03822247  194
HOFN 2019-12-02 2023-03-30    0.40138946    0.01365017 1152
HOFN 2023-03-31 2023-12-11    0.56639175    0.03369182  232
HOFN 2023-12-12 2025-12-30    0.26936719    0.01722385  737
HOLB 1994-01-06 1996-07-24    0.27377807    0.01801025  723
HOLB 1996-07-25 2001-03-19    0.18994180    0.01215988 1557
HOLB 2001-03-20 2001-12-18    0.55597864    0.03110579  266
HOLB 2001-12-25 2002-10-21   -0.33019764    0.03010800  261
HOLB 2002-10-22 2003-08-12    0.02086430    0.02666553  290
HOLB 2003-08-13 2003-12-03    0.41766380    0.05435669  104
HOLB 2003-12-04 2005-11-20    0.04502309    0.01824919  684
HOLB 2005-11-21 2006-03-08    0.71484170    0.04037823  107
HOLB 2006-03-09 2007-02-06    0.22407369    0.03029093  273
HOLB 2007-02-07 2007-04-25    0.62426574    0.04740554   68
HOLB 2007-04-26 2008-12-12    0.23109083    0.03867311  156
HOLB 2008-12-13 2012-05-26   -0.16556806    0.01342988 1188
HOLB 2012-05-27 2023-04-23   -0.29951542    0.01785781  693
HOLB 2023-04-24 2025-08-23    0.06426515    0.01664548  842
HOLB 2025-08-24 2025-12-30   -0.07768744    0.04717386  111
HOLM 2001-09-02 2002-09-07    0.25565384    0.01414186  286
HOLM 2002-09-08 2003-12-04    0.51320339    0.01192224  398
HOLM 2003-12-05 2005-02-22    0.45341627    0.01154153  354
HOLM 2005-02-23 2006-01-17    0.60582059    0.01390091  301
HOLM 2006-01-18 2006-12-19    0.45066973    0.01337890  308
HOLM 2006-12-20 2008-02-17    0.63028594    0.01423641  283
HOLM 2008-02-18 2010-11-09    0.51004898    0.00795286  888
HOLM 2010-11-10 2012-11-22    0.26891194    0.01041800  542
HOLM 2012-11-23 2014-12-29    0.31698538    0.00867129  653
HOLM 2014-12-30 2017-06-26    0.14191679    0.01321483  430
HOLM 2017-06-27 2025-12-30    0.35548139    0.01937634  320
HRAO 1996-09-28 1998-07-26    0.58518332    0.04212655  205
HRAO 1998-07-27 2000-06-19    0.29677893    0.02802397  514
HRAO 2000-06-20 2001-08-17    0.52857176    0.02935042  402
HRAO 2001-08-18 2003-04-23    0.39477382    0.02941437  576
HRAO 2003-04-24 2004-01-04    0.03542468    0.03647249  235
HRAO 2004-01-05 2004-04-07   -1.06143666    0.11120174   89
HRAO 2004-04-08 2004-09-22    0.46237888    0.03889833  162
HRAO 2004-09-23 2005-03-24    0.98429324    0.07663285  168
HRAO 2005-03-25 2005-12-26    1.24516951    0.04186950  210
HRAO 2005-12-27 2007-06-14    0.37481197    0.03080348  398
HRAO 2007-06-15 2007-08-26   -0.06761556    0.05160348   69
HRAO 2007-08-30 2008-03-12    0.79086985    0.07572803  117
HRAO 2008-03-13 2009-06-07    0.13008001    0.03071118  426
HRAO 2009-06-08 2009-08-29   -0.37624981    0.04718732   83
HRAO 2009-08-30 2010-05-06    0.22485699    0.05621165  240
HRAO 2010-05-07 2011-07-05   -0.18975308    0.02957127  413
HRAO 2011-07-06 2011-10-22   -0.52243683    0.04936348  108
HRAO 2011-10-23 2013-07-05   -0.14629648    0.02740441  577
HRAO 2013-07-06 2014-04-03   -0.39615104    0.04272199  266
HRAO 2014-04-04 2022-03-10   -0.12038702    0.01286653 2431
HRAO 2022-03-11 2023-07-20   -0.40511832    0.02726399  485
HRAO 2023-07-21 2025-12-30   -0.10252818    0.02149044  872
HRM1 1999-03-26 2004-07-31    0.31149253    0.01166879 1896
HRM1 2004-08-01 2005-04-28    0.59914057    0.03006870  242
HRM1 2005-04-29 2010-11-02    0.45993253    0.01170673 1928
HYDE 2002-10-30 2003-06-22    1.93898236    0.08410032  168
HYDE 2003-06-23 2003-10-13    0.63007634    0.11252008  110
HYDE 2003-10-14 2004-02-27    0.00436089    0.09301425  117
HYDE 2004-02-28 2004-06-06    2.57812914    0.13157887   99
HYDE 2004-06-07 2005-01-02   -0.05991422    0.08651157  179
HYDE 2005-01-03 2005-06-14    1.20840700    0.09930747  122
HYDE 2005-06-15 2005-11-05   -0.55175562    0.10728660  126
HYDE 2005-11-06 2009-09-26    0.90379359    0.03059929 1360
HYDE 2009-09-27 2012-03-13    0.45576612    0.04072012  726
HYDE 2012-03-14 2014-12-08    0.24858688    0.04334037  713
HYDE 2014-12-09 2015-09-17    0.55027779    0.06919218  253
HYDE 2015-09-18 2016-05-07    0.91968401    0.08218660  177
HYDE 2016-05-08 2019-01-09    1.16634773    0.04234721  725
HYDE 2019-01-10 2019-05-29    0.35475216    0.09865703  127
HYDE 2019-05-30 2020-08-10    1.34331086    0.06506392  281
HYDE 2020-08-11 2023-07-19   -0.20285284    0.03816210  906
HYDE 2023-07-20 2024-02-07    0.52511391    0.08179343  173
HYDE 2024-02-08 2025-08-12   -0.19792370    0.09121626  171
IDDR 2008-04-06 2014-12-10    0.29006226    0.00793294 1954
IDDR 2014-12-11 2015-04-19    0.53112831    0.03217939   62
IDDR 2015-04-20 2021-02-06    0.15912595    0.00855609 1693
IDDR 2021-02-07 2021-04-29    0.07565480    0.03491124   67
IDDR 2021-04-30 2022-10-23    0.45241171    0.05594811  112
IDDR 2022-10-24 2025-04-04    0.11949409    0.01249699  644
IDDR 2025-04-05 2025-12-30   -0.17177230    0.05430824  111
IISC 1998-01-02 1998-06-04    1.10628151    0.12876797   60
IISC 1998-06-05 1998-08-18   -0.98400412    0.12608734   65
IISC 1998-08-20 1999-04-27   -0.05182604    0.10085476  114
IISC 1999-04-28 1999-09-06   -1.69009476    0.13430934   63
IISC 1999-09-07 2003-01-04   -0.35765336    0.05141231  440
IISC 2003-01-05 2003-03-26    1.13618650    0.10927603   74
IISC 2003-03-27 2004-01-12   -0.10758654    0.06855819  267
IISC 2004-01-13 2004-05-02    1.12207619    0.09933484  103
IISC 2004-05-03 2004-11-16   -1.20803206    0.08384853  176
IISC 2004-11-17 2005-04-03    0.07539625    0.08845900  128
IISC 2005-04-04 2006-07-28   -0.47488295    0.06174518  313
IISC 2006-07-29 2008-01-02    0.45571974    0.04993433  475
IISC 2008-01-03 2010-07-05    0.09820196    0.04204250  664
IISC 2010-07-06 2011-02-15   -0.72560584    0.07024304  221
IISC 2011-02-16 2018-03-13   -0.16922030    0.02307507 2164
IISC 2018-03-14 2020-03-02    0.53716618    0.04149624  670
IISC 2020-03-03 2021-12-02   -0.66479514    0.04451928  616
IISC 2021-12-03 2023-12-28   -1.48612445    0.04156396  677
IISC 2023-12-29 2024-09-17   -0.64944004    0.07567046  210
IISC 2024-09-18 2025-02-01   -2.11758822    0.10337225  107
IISC 2025-02-02 2025-12-30   -0.96370116    0.06140831  324
ILHA 2008-02-07 2013-06-09    0.48479322    0.03348259 1193
IMPZ 1998-02-19 2003-06-24    0.65978703    0.06239834  480
IMPZ 2003-06-25 2004-08-29   -0.91156192    0.09385365  176
IMPZ 2004-08-30 2004-12-28   -2.70911825    0.15140218   69
IMPZ 2005-03-01 2012-08-27   -0.88023497    0.03513239 1296
IMPZ 2012-08-28 2018-12-10   -0.64409532    0.04550817  794
IMPZ 2018-12-11 2024-04-26   -0.92700491    0.05774481  487
IMPZ 2024-04-27 2024-10-23   -2.23229685    0.09097723  175
IMPZ 2024-10-24 2025-12-30   -1.57132634    0.07902722  302
INEG 1999-12-01 2000-10-29   -0.92941761    0.09537413  107
INEG 2000-10-30 2001-09-26   -1.37076616    0.11033662   82
INEG 2001-09-27 2006-07-04   -0.20906640    0.03632766  373
INEG 2006-07-05 2012-11-24   -0.08573874    0.02155305 1270
INEG 2012-11-25 2013-07-30    0.48773375    0.04693130  234
INEG 2013-07-31 2013-10-13   -0.46868777    0.11516845   73
INEG 2013-10-14 2014-10-09    0.08890782    0.04593328  283
INEG 2014-10-12 2015-10-03   -0.12282280    0.04549413  283
INEG 2015-10-04 2022-09-30   -0.32324990    0.01733919 1929
INEG 2022-10-01 2025-12-22   -0.65392708    0.02289373 1102
INVK 2001-07-25 2003-03-03    0.44022465    0.00972347  557
INVK 2003-03-04 2003-08-18    0.66485557    0.02348070  155
INVK 2003-08-19 2004-12-22    0.01677177    0.01100656  458
INVK 2004-12-23 2005-11-19   -0.06946310    0.01673680  258
INVK 2005-11-20 2006-05-30   -0.21189625    0.01460304  192
INVK 2006-05-31 2007-03-07    0.20255400    0.01466253  268
INVK 2007-03-08 2007-10-13   -0.08279079    0.02126637  210
INVK 2007-10-14 2008-01-12    0.35222953    0.02060379   91
INVK 2008-01-13 2009-12-24   -0.09903837    0.00917472  675
INVK 2009-12-25 2011-05-31    0.05629880    0.01026863  489
INVK 2011-06-01 2015-11-26   -0.11106151    0.00641470 1466
INVK 2015-11-27 2017-01-11   -0.17541616    0.01893589  202
INVK 2017-01-12 2020-01-31   -0.05821279    0.00836274  898
INVK 2020-02-01 2023-11-24   -0.12349223    0.00703654 1247
INVK 2023-11-25 2024-03-20    0.26583613    0.01707248  115
INVK 2024-03-21 2025-12-30   -0.03137605    0.01035493  606
IQAL 2009-09-27 2011-01-04    0.46907160    0.01204269  365
IQAL 2011-01-05 2011-03-25    0.66796085    0.01644213   78
IQAL 2011-03-26 2011-12-15    0.53941973    0.01941728  207
IQAL 2011-12-16 2012-04-24    0.68456913    0.01649349   89
IQAL 2012-04-25 2012-12-24    0.44721304    0.02009025  190
IQAL 2012-12-25 2013-03-02    0.66163547    0.01732295   67
IQAL 2013-03-03 2017-03-07    0.44232690    0.00605273 1223
IQAL 2017-03-08 2021-01-21    0.40998850    0.00588200 1266
IQAL 2021-01-22 2021-06-07    0.30024664    0.01567955  126
IQAL 2021-06-08 2021-11-18    0.60442394    0.02571910  148
IQAL 2021-11-19 2023-07-26    0.43210569    0.00840666  551
IQAL 2023-07-27 2024-04-02    0.31107252    0.01226200  231
IQAL 2024-04-03 2024-09-15    0.53527601    0.02450940  152
IQAL 2024-09-16 2025-03-29    0.23281208    0.01518183  103
IQAL 2025-03-30 2025-12-30    0.36460940    0.01587704  259
IQUI 2009-07-05 2010-06-15    0.24279454    0.07651113  340
IQUI 2010-06-16 2010-10-18    1.10668291    0.14794472   94
IQUI 2010-10-19 2015-06-03    0.10894393    0.04101549 1159
IQUI 2015-06-04 2017-12-01   -0.34164259    0.07266159  393
IRKJ 2001-08-03 2002-01-20    0.46329570    0.02188692  148
IRKJ 2002-01-21 2002-09-29    1.06398823    0.04777671  138
IRKJ 2002-09-30 2003-05-01    0.77387960    0.01827170  177
IRKJ 2003-05-02 2004-02-05    0.49531478    0.01940643  202
IRKJ 2004-02-06 2004-11-18    0.77149779    0.02026137  269
IRKJ 2004-11-19 2007-04-20    0.59773798    0.01196224  601
IRKJ 2007-04-21 2007-11-08    0.85798959    0.03485967  182
IRKJ 2007-11-09 2009-09-25    0.51025725    0.01095642  641
IRKJ 2009-09-26 2011-06-19    0.43464979    0.01098103  580
IRKJ 2011-06-20 2011-11-10    0.95861552    0.04030529  130
IRKJ 2011-11-11 2013-11-26    0.48462825    0.01054322  701
IRKJ 2013-11-27 2014-12-09    0.54790180    0.01491992  349
IRKJ 2014-12-10 2016-12-31    0.06653926    0.01045252  701
IRKJ 2017-01-01 2017-06-21    0.20691204    0.01910884  171
IRKJ 2017-06-22 2018-01-01   -0.00768197    0.02420341  182
IRKJ 2018-01-02 2019-03-08    0.21617470    0.01263059  409
IRKJ 2019-03-09 2025-01-31    0.06977719    0.00680838 1796
IRKJ 2025-02-01 2025-12-30   -0.03843727    0.02136732  268
IRKT 1995-09-23 1998-02-11    0.01275946    0.01225508  724
IRKT 1998-02-12 1998-12-23   -0.31912467    0.02402288  265
IRKT 1998-12-24 1999-12-26   -0.06995245    0.02113934  296
IRKT 1999-12-30 2001-01-23    0.12336873    0.02332948  258
IRKT 2001-01-24 2001-07-20   -0.11570119    0.02630434  156
IRKT 2001-07-21 2002-01-10   -0.94029628    0.02815724  149
IRKT 2002-01-11 2002-11-08   -0.48834511    0.02551950  249
IRKT 2002-11-09 2003-06-24   -0.23129866    0.02005681  181
IRKT 2003-06-25 2005-10-22   -0.46453713    0.01275557  699
IRKT 2005-10-23 2009-11-11   -0.26334057    0.01021990 1183
IRKT 2009-11-14 2011-12-11   -0.40765251    0.01359042  573
IRKT 2011-12-12 2012-02-25   -1.07290735    0.02864437   63
IRKT 2012-02-26 2014-01-21   -0.41158145    0.01341826  646
ISBA 2009-01-02 2009-10-26   -0.31435279    0.05283740  221
ISBA 2009-10-27 2012-04-07    0.30797812    0.02644097  738
ISBA 2012-04-08 2014-03-03    0.50743039    0.03131366  561
