name     tbegin       tend     mu_L     mu_R     se_L     se_R  np_L  np_R    tstat       pval signif
THU2 2005-12-09 2006-02-24  +0.2633  +0.1240  +0.0112  +0.0102   497   474  +9.1679  4.824e-20     1
THU2 2007-07-16 2007-09-03  +0.1240  +0.2165  +0.0102  +0.0085   474   653  -6.9500  3.653e-12     1
THU2 2009-07-16 2009-09-04  +0.2165  +0.1665  +0.0085  +0.0175   653   148  +2.5643  1.034e-02     1
THU2 2010-02-02 2010-02-06  +0.1665  +0.0635  +0.0175  +0.0118   148   345  +4.8684  1.125e-06     1
THU2 2011-02-10 2011-02-14  +0.0635  +0.1715  +0.0118  +0.0095   345   593  -7.1250  1.041e-12     1
THU2 2012-11-14 2012-12-06  +0.1715  +0.1203  +0.0095  +0.0060   593  1281  +4.5791  4.671e-06     1
THU2 2017-01-17 2017-03-17  +0.1203  +0.0685  +0.0060  +0.0078  1281   904  +5.2745  1.331e-07     1
THU2 2020-01-03 2020-03-23  +0.0685  +0.1134  +0.0078  +0.0120   904   342  -3.1307  1.744e-03     1
THU2 2021-03-21 2021-04-20  +0.1134  +0.0963  +0.0120  +0.0103   342   561  +1.0798  2.802e-01     0
THU2 2022-12-03 2022-12-20  +0.0963  +0.0237  +0.0103  +0.0090   561   606  +5.3287  9.892e-08     1
THU2 2024-09-17 2025-03-13  +0.0237  +0.2225  +0.0090  +0.0148   606   271 -11.4755  1.752e-30     1
THU3 2004-04-24 2004-04-29  +0.2251  +0.4230  +0.0070  +0.0197   905   207  -9.4617  3.030e-21     1
THU3 2004-12-15 2005-03-13  +0.4230  +0.3463  +0.0197  +0.0122   207   324  +3.3055  9.479e-04     1
THU3 2007-07-16 2007-09-03  +0.1454  +0.2648  +0.0099  +0.0085   476   638  -9.1590  5.238e-20     1
THU3 2009-07-16 2009-09-04  +0.2648  +0.2420  +0.0085  +0.0173   638   146  +1.1795  2.382e-01     0
THU3 2010-02-02 2010-04-04  +0.2420  +0.2024  +0.0173  +0.0155   146   261  +1.7039  8.841e-02     0
THU3 2011-01-04 2011-02-14  +0.2024  +0.2089  +0.0155  +0.0069   261  1010  -0.3830  7.017e-01     0
THU3 2014-01-10 2014-03-11  +0.2089  +0.1933  +0.0069  +0.0144  1010   279  +0.9751  3.295e-01     0
THU3 2014-12-27 2015-03-19  +0.1933  +0.1552  +0.0144  +0.0074   279   934  +2.3531  1.862e-02     1
THU3 2017-11-24 2017-12-10  +0.1552  +0.0407  +0.0074  +0.0115   934   358  +8.3650  6.013e-17     1
THU3 2019-01-05 2019-01-24  +0.0407       NA  +0.0115       NA   358    NA       NA         NA    NA
TID1 1998-01-02 1998-03-01       NA  +0.2534       NA  +0.0319    NA   387       NA         NA    NA
TID1 1999-05-21 2000-04-03  +0.2534  +0.4532  +0.0319  +0.0231   387   729  -5.0667  4.047e-07     1
TID1 2002-04-22 2002-04-22  +0.4532  +0.6781  +0.0231  +0.0126   729  2436  -8.5338  1.416e-17     1
TID1 2009-06-18 2009-08-03  +0.6781  +0.3116  +0.0126  +0.0172  2436  1331 +17.1474  6.568e-66     1
TID1 2013-06-24 2013-06-26  +0.3116  +0.3087  +0.0172  +0.0283  1331   440  +0.0874  9.304e-01     0
TID1 2019-07-07 2019-08-01  +0.8438  +0.7356  +0.0183  +0.0161  1142  1485  +4.4369  9.124e-06     1
TIDB 1999-05-21 2000-07-06  +0.2274  +0.4313  +0.0321  +0.0261   396   614  -4.9300  8.224e-07     1
TIDB 2002-04-22 2002-04-22  +0.4313  +0.6817  +0.0261  +0.0128   614  2420  -8.6054  7.605e-18     1
TIDB 2009-06-18 2009-08-05  +0.6817  +0.5707  +0.0128  +0.0135  2420  2238  +5.9672  2.414e-09     1
TIDB 2019-07-07 2019-08-01  +0.8841  +0.7753  +0.0183  +0.0163  1207  1496  +4.4326  9.312e-06     1
TITZ 2007-04-14 2007-04-16  +0.3310  +0.4467  +0.0131  +0.0287  1296   305  -3.6693  2.432e-04     1
TITZ 2012-03-18 2012-03-28  +0.3248  +0.2000  +0.0239  +0.0203   383   619  +3.9795  6.905e-05     1
TIXG 2010-10-22 2011-04-02       NA  +0.4089       NA  +0.0155    NA   238       NA         NA    NA
TIXG 2011-12-27 2012-01-01  +0.4089  +0.5216  +0.0155  +0.0077   238   645  -6.5187  7.090e-11     1
TIXG 2014-12-06 2015-02-13  +0.3984  +0.5531  +0.0124  +0.0190   286   130  -6.8176  9.258e-12     1
TIXG 2015-07-14 2016-01-13  +0.5531  +0.4302  +0.0190  +0.0108   130   321  +5.6297  1.805e-08     1
TIXG 2017-01-16 2017-02-24  +0.4302  +0.4898  +0.0108  +0.0094   321   493  -4.1687  3.064e-05     1
TIXG 2018-09-16 2018-11-15  +0.4898  +0.6766  +0.0094  +0.0130   493   132 -11.6230  3.147e-31     1
TIXG 2020-01-11 2020-03-08  +0.4095  +0.3150  +0.0142  +0.0135   266   271  +4.8202  1.434e-06     1
TIXG 2022-02-15 2022-06-03  +0.3700       NA  +0.0136       NA   189    NA       NA         NA    NA
TIXI 2005-04-07 2005-04-19  +0.2668  +0.2648  +0.0067  +0.0105   973   483  +0.1587  8.739e-01     0
TIXI 2007-03-11 2007-04-21  +0.1030  +0.2274  +0.0140  +0.0191   134   195  -5.2479  1.539e-07     1
TIXI 2007-12-07 2008-05-30  +0.2274  -0.1307  +0.0191  +0.0237   195   162 +11.7719  5.448e-32     1
TIXI 2008-11-21 2008-12-17  -0.1307  -0.0864  +0.0237  +0.0127   162   279  -1.6460  9.976e-02     0
TIXI 2009-12-01 2010-04-21  -0.0864  -0.1823  +0.0127  +0.0269   279   161  +3.2205  1.279e-03     1
TIXI 2010-10-28 2011-02-24  -0.1823  +0.4570  +0.0269  +0.0055   161  1544 -23.2802 7.044e-120     1
TIXI 2015-11-19 2015-11-28  +0.4570  +0.3808  +0.0055  +0.0097  1544   405  +6.8300  8.492e-12     1
TIXI 2017-02-08 2017-02-24  +0.3808  +0.4460  +0.0097  +0.0100   405   431  -4.6614  3.141e-06     1
TIXI 2020-01-10 2020-04-18  +0.4220  +0.3899  +0.0149  +0.0170   267   230  +1.4193  1.558e-01     0
TIXI 2021-05-26 2022-04-28  +0.0913       NA  +0.0144       NA   150    NA       NA         NA    NA
TIXJ 2005-12-25 2006-03-12       NA  +0.3998       NA  +0.0247    NA   139       NA         NA    NA
TIXJ 2006-09-04 2007-04-14  +0.3998  +0.2608  +0.0247  +0.0171   139   241  +4.6282  3.689e-06     1
TIXJ 2007-12-30 2008-05-30  +0.2608  +0.6315  +0.0171  +0.0246   241   144 -12.3651  4.038e-35     1
TIXJ 2008-11-21 2010-05-17  +0.6315  +0.6840  +0.0246  +0.0308   144   140  -1.3330  1.825e-01     0
TLSE 2001-01-06 2001-05-27       NA  +0.2981       NA  +0.0317    NA   490       NA         NA    NA
TLSE 2003-03-13 2003-03-14  +0.2981  +0.4096  +0.0317  +0.0321   490   407  -2.4714  1.346e-02     1
TLSE 2004-11-04 2005-04-24  -0.1779  +0.1103  +0.0809  +0.0649   133   179  -2.7787  5.457e-03     1
TLSE 2005-11-01 2005-11-03  +0.1103  +0.6320  +0.0649  +0.0345   179   362  -7.0929  1.314e-12     1
TLSE 2006-11-08 2006-11-08  +0.6320  +0.7820  +0.0345  +0.0420   362   165  -2.7586  5.804e-03     1
TLSE 2007-04-24 2007-05-01  +0.7820  +0.6669  +0.0420  +0.0246   165   685  +2.3639  1.808e-02     1
TLSE 2009-05-18 2009-05-22  +0.6669  +0.4031  +0.0246  +0.0250   685   687  +7.5124  5.807e-14     1
TLSE 2011-05-09 2011-05-10  +0.4031  +0.3338  +0.0250  +0.0125   687  2759  +2.4768  1.325e-02     1
TLSE 2023-07-09 2023-09-12  +0.6716  +0.5769  +0.0165  +0.0231  1568   817  +3.3367  8.477e-04     1
TN22 2008-01-09 2008-02-22       NA  +0.3084       NA  +0.0339    NA   449       NA         NA    NA
TN22 2009-06-09 2009-12-30  +0.3084  +0.1458  +0.0339  +0.0310   449   459  +3.5387  4.021e-04     1
TN22 2012-09-05 2012-09-08  +0.2551  +0.5105  +0.0411  +0.0238   292   763  -5.3701  7.871e-08     1
TN22 2015-04-06 2015-11-06  +0.5105  +0.6725  +0.0238  +0.0184   763  1406  -5.3814  7.389e-08     1
TN22 2020-03-10 2020-05-11  +0.6725  +0.7166  +0.0184  +0.0283  1406   691  -1.3089  1.906e-01     0
TN22 2023-09-09 2023-11-12  +0.7166  +0.4847  +0.0283  +0.0408   691   318  +4.6703  3.007e-06     1
TN22 2024-11-09 2024-11-10  +0.4847  +0.4415  +0.0408  +0.0382   318   329  +0.7730  4.395e-01     0
TN22 2025-12-21 2025-12-30  +0.4415       NA  +0.0382       NA   329    NA       NA         NA    NA
TNML 2003-01-21 2003-02-10  -1.0435  -0.3899  +0.1179  +0.0747   120   321  -4.6837  2.818e-06     1
TNML 2004-02-11 2004-05-27  -0.3899  -0.6556  +0.0747  +0.0707   321   363  +2.5828  9.799e-03     1
TNML 2005-07-21 2005-11-06  -0.6556  -0.6641  +0.0707  +0.0698   363   342  +0.0864  9.312e-01     0
TNML 2007-01-16 2007-02-25  -0.6641  -0.8744  +0.0698  +0.0652   342   432  +2.2024  2.764e-02     0
TNML 2008-11-02 2008-11-05  -0.8744  -0.4936  +0.0652  +0.0450   432   827  -4.8102  1.508e-06     1
TNML 2012-07-02 2013-11-14  -0.4936  -0.1828  +0.0450  +0.0990   827   160  -2.8593  4.246e-03     1
TNML 2018-03-11 2018-09-22  -0.1828  -0.5365  +0.0990  +0.0713   160   306  +2.9001  3.731e-03     1
TONG 2017-10-12 2017-10-12  -0.2526  -0.2452  +0.0819  +0.0701   201   292  -0.0689  9.451e-01     0
TONG 2018-10-16 2018-10-17  -0.2452  -0.6035  +0.0701  +0.0819   292   266  +3.3244  8.861e-04     1
TONG 2019-07-29 2019-08-11  -0.6035  -0.2178  +0.0819  +0.0530   266   511  -3.9554  7.640e-05     1
TOUL 1997-02-25 1997-05-29       NA  +0.2402       NA  +0.0306    NA   510       NA         NA    NA
TOUL 1998-12-13 1998-12-14  +0.2402  +0.1127  +0.0306  +0.0268   510   578  +3.1311  1.741e-03     1
TOW2 1996-07-04 1996-07-12  -0.6604  -0.4459  +0.0671  +0.0384   233   688  -2.7740  5.537e-03     1
TOW2 2003-04-15 2003-08-03  -0.5200  -0.5688  +0.0311  +0.0213  1116  2301  +1.2954  1.952e-01     0
TOW2 2016-07-16 2016-08-01  -0.5714  -0.3554  +0.0412  +0.0383   649   695  -3.8376  1.242e-04     1
TOW2 2021-07-01 2021-08-30  -0.5697  -0.4011  +0.0435  +0.0296   604  1190  -3.2053  1.349e-03     1
TOW2 2025-03-28 2025-07-11  -0.4011  -0.4060  +0.0296  +0.0714  1190   171  +0.0644  9.487e-01     0
TRAB 1999-12-12 2000-03-26       NA  +1.5560       NA  +0.0564    NA   297       NA         NA    NA
TRAB 2001-02-09 2001-10-05  +1.5560  +0.9471  +0.0564  +0.0539   297   274  +7.8053  5.935e-15     1
TRAB 2002-09-16 2002-11-23  +0.9471  +0.7861  +0.0539  +0.0453   274   384  +2.2882  2.213e-02     1
TRAB 2003-12-28 2004-03-26  +0.7861  +1.3037  +0.0453  +0.1064   384   164  -4.4756  7.621e-06     1
TRAB 2004-09-20 2005-06-15  +1.3037  +1.0091  +0.1064  +0.0600   164   225  +2.4110  1.591e-02     1
TRAB 2006-02-13 2006-06-16  +1.0091  +1.0962  +0.0600  +0.0588   225   230  -1.0369  2.998e-01     0
TRAB 2007-05-17 2007-11-27  +1.0962       NA  +0.0588       NA   230    NA       NA         NA    NA
TRO1 2002-05-25 2002-08-03  +0.5142  +0.4190  +0.0226  +0.0141   178   581  +3.5705  3.564e-04     1
TRO1 2004-04-21 2004-06-28  +0.4190  +0.4691  +0.0141  +0.0157   581   528  -2.3719  1.770e-02     1
TRO1 2006-01-09 2006-02-18  +0.4691  +0.3883  +0.0157  +0.0185   528   353  +3.3244  8.861e-04     1
TRO1 2007-02-21 2007-03-28  +0.3883  +0.4636  +0.0185  +0.0178   353   374  -2.9314  3.374e-03     1
TRO1 2008-11-01 2009-05-19  +0.1316  +0.0630  +0.0352  +0.0405   163   138  +1.2789  2.009e-01     0
TRO1 2013-05-09 2013-05-31  +0.4625  +0.4235  +0.0097  +0.0186  1242   345  +1.8535  6.381e-02     0
TRO1 2014-05-27 2014-09-01  +0.4235  +0.5631  +0.0186  +0.0069   345  2510  -7.0133  2.327e-12     1
TRO1 2023-11-05 2023-12-07  +0.4288  +0.4802  +0.0137  +0.0130   661   714  -2.7284  6.364e-03     1
TROM 1994-01-06 1994-04-28       NA  +0.5111       NA  +0.0372    NA   163       NA         NA    NA
TROM 1994-11-02 1994-12-01  +0.5111  +0.3362  +0.0372  +0.0154   163   555  +4.3476  1.376e-05     1
TROM 1996-08-28 1996-09-07  +0.3362  +0.1590  +0.0154  +0.0297   555   141  +5.2982  1.170e-07     1
TROM 1998-06-10 1998-07-09  +0.1590  +0.2299  +0.0297  +0.0147   141   732  -2.1438  3.205e-02     0
TROM 2002-01-04 2002-01-05  +0.2299  +0.2932  +0.0147  +0.0267   732   130  -2.0767  3.782e-02     0
TROM 2002-05-25 2002-07-26  +0.2932  +0.2040  +0.0267  +0.0289   130   185  +2.2644  2.355e-02     1
TROM 2003-02-15 2003-02-20  +0.2040  +0.2031  +0.0289  +0.0182   185   384  +0.0268  9.786e-01     0
TROM 2004-04-05 2004-06-28  +0.2031  +0.2291  +0.0182  +0.0169   384   520  -1.0479  2.947e-01     0
TROM 2006-01-09 2006-02-19  +0.2291  +0.1490  +0.0169  +0.0199   520   343  +3.0710  2.134e-03     1
TROM 2007-02-15 2007-03-28  +0.1490  +0.1822  +0.0199  +0.0155   343   617  -1.3193  1.871e-01     0
TROM 2008-12-28 2009-05-05  +0.1822       NA  +0.0155       NA   617    NA       NA         NA    NA
TSEA 2002-06-15 2003-01-16  +0.1462  +0.2348  +0.0147  +0.0224   600   277  -3.3080  9.397e-04     1
TSEA 2004-06-19 2004-09-10  +0.2348  +0.0346  +0.0224  +0.0252   277   161  +5.9383  2.880e-09     1
TSEA 2005-03-06 2005-04-30  +0.0346  +0.1394  +0.0252  +0.0212   161   292  -3.1788  1.479e-03     1
TSEA 2006-05-22 2006-05-30  +0.1394  +0.2354  +0.0212  +0.0326   292   163  -2.4703  1.350e-02     1
TSEA 2006-12-16 2007-01-23  +0.2354  +0.0770  +0.0326  +0.0146   163   625  +4.4415  8.932e-06     1
TSEA 2009-01-27 2009-04-28  +0.0770  +0.3884  +0.0146  +0.0247   625   253 -10.8435  2.142e-27     1
TSEA 2010-09-10 2010-09-24  -0.0089  +0.1463  +0.0246  +0.0107   224  1110  -5.7795  7.490e-09     1
TSEA 2013-12-04 2014-01-17  +0.1463  +0.2060  +0.0107  +0.0169  1110   406  -2.9911  2.780e-03     1
TSEA 2015-12-17 2016-03-14  -0.0385  -0.0612  +0.0259  +0.0344   228   154  +0.5269  5.982e-01     0
TSEA 2016-08-27 2017-02-28  -0.0612  +0.2475  +0.0344  +0.0076   154  2214  -8.7562  2.019e-18     1
TSKB 1995-07-24 1996-08-05  +0.5186  +0.6736  +0.0482  +0.0410   142   173  -2.4482  1.436e-02     1
TSKB 1998-10-13 1998-10-24  +0.4224  +0.7515  +0.0418  +0.0421   256   129  -5.5442  2.954e-08     1
TSKB 1999-03-08 1999-05-04  +0.7515  +0.7473  +0.0421  +0.0270   129   569  +0.0839  9.331e-01     0
TSKB 2001-02-24 2001-07-12  +0.7473  +0.7539  +0.0270  +0.0194   569  1132  -0.2001  8.414e-01     0
TSKB 2010-02-25 2010-02-26  +0.5811  +0.5250  +0.0145  +0.0166  1834  1486  +2.5537  1.066e-02     1
TSKB 2014-05-31 2014-07-14  +0.5250  +0.3175  +0.0166  +0.0239  1486   718  +7.1459  8.939e-13     1
TSKB 2016-07-30 2016-08-05  +0.3175  +0.3644  +0.0239  +0.0200   718   938  -1.5067  1.319e-01     0
TSKB 2019-07-05 2019-09-11  +0.3644  +0.5149  +0.0200  +0.0199   938   962  -5.3291  9.871e-08     1
TSKB 2022-06-08 2022-09-16  +0.5149  +0.4180  +0.0199  +0.0370   962   232  +2.3042  2.121e-02     1
TSKB 2023-05-22 2023-07-30  +0.4180  +0.1883  +0.0370  +0.0236   232   755  +5.2333  1.666e-07     1
TSKB 2025-09-18 2025-12-30  +0.1883       NA  +0.0236       NA   755    NA       NA         NA    NA
TWTF 2003-12-09 2004-05-23  -1.0933  -1.0881  +0.0433  +0.0552   701   464  -0.0743  9.408e-01     0
TWTF 2005-11-01 2005-11-06  -1.0881  -1.1351  +0.0552  +0.0712   464   209  +0.5220  6.017e-01     0
TWTF 2006-06-09 2006-06-11  -1.1351  -1.4806  +0.0712  +0.0412   209   810  +4.1993  2.678e-05     1
TWTF 2008-11-02 2008-11-05  -1.4806  -1.1580  +0.0412  +0.0764   810   165  -3.7170  2.016e-04     1
TWTF 2009-04-27 2009-05-13  -1.1580  -0.9389  +0.0764  +0.0783   165   239  -2.0022  4.526e-02     0
TWTF 2010-01-21 2010-03-20  -0.9389  -1.0125  +0.0783  +0.0465   239   632  +0.8075  4.194e-01     0
TWTF 2012-01-18 2012-07-05  -1.0125  -1.3877  +0.0465  +0.0631   632   320  +4.7861  1.701e-06     1
TWTF 2014-07-04 2014-07-06  -1.1696  -0.9483  +0.0702  +0.0260   222  1877  -2.9591  3.085e-03     1
TWTF 2020-05-30 2020-08-01  -0.9483  -1.2294  +0.0260  +0.0444  1877   638  +5.4633  4.675e-08     1
TWTF 2022-05-27 2022-08-22  -1.2294  -1.0752  +0.0444  +0.0464   638   564  -2.4003  1.638e-02     1
TWTF 2024-03-23 2024-07-02  -1.0752  -0.8266  +0.0464  +0.0506   564   534  -3.6202  2.944e-04     1
TXES 2009-04-28 2009-11-05  -0.3202  -0.2582  +0.0444  +0.0509   275   168  -0.9189  3.582e-01     0
TXES 2010-05-27 2010-05-31  -0.2582  -0.6206  +0.0509  +0.0535   168   235  +4.9079  9.203e-07     1
TXES 2011-05-24 2011-08-24  -0.6206  -0.3421  +0.0535  +0.0389   235   395  -4.2090  2.565e-05     1
TXES 2012-10-22 2013-02-04  -0.3421  -0.1842  +0.0389  +0.0675   395   137  -2.0263  4.273e-02     0
TXES 2013-07-03 2015-02-24  -0.1842  -0.5545  +0.0675  +0.0702   137   171  +3.8037  1.425e-04     1
TXES 2015-08-30 2015-10-22  -0.5545  -0.0233  +0.0702  +0.0203   171  1336  -7.2710  3.569e-13     1
TXES 2023-10-01 2023-10-03  +0.0507  +0.3238  +0.0368  +0.0273   460   731  -5.9616  2.497e-09     1
UFPR 2007-09-06 2007-09-08       NA  -0.2112       NA  +0.0486    NA   277       NA         NA    NA
UFPR 2008-10-23 2008-11-05  -0.2112  -0.1271  +0.0486  +0.0587   277   225  -1.1036  2.698e-01     0
UFPR 2009-06-30 2010-03-23  -0.1271  -0.2248  +0.0587  +0.0319   225   623  +1.4624  1.436e-01     0
UFPR 2012-02-03 2012-02-11  -0.2248  -0.1744  +0.0319  +0.0746   623   125  -0.6221  5.339e-01     0
UFPR 2012-06-19 2012-06-19  -0.1744  -0.1147  +0.0746  +0.0137   125  3473  -0.7869  4.313e-01     0
UFPR 2023-08-21 2023-08-27  -0.3975  -0.3107  +0.0429  +0.0287   349   828  -1.6842  9.215e-02     0
ULAB 2001-10-29 2002-01-21  +0.0362  -0.0729  +0.0154  +0.0119   235   239  +5.6000  2.143e-08     1
ULAB 2003-11-12 2004-02-18  +0.1608  -0.0012  +0.0210  +0.0081   158   748  +7.2019  5.939e-13     1
ULAB 2006-12-14 2007-02-27  -0.0012  +0.0042  +0.0081  +0.0125   748   305  -0.3666  7.139e-01     0
ULAB 2008-02-08 2008-03-31  +0.0042  +0.0138  +0.0125  +0.0087   305   446  -0.6277  5.302e-01     0
ULAB 2019-11-11 2020-03-31  +0.3110  +0.3160  +0.0118  +0.0223   480   227  -0.2004  8.412e-01     0
ULAB 2020-11-24 2021-03-10  +0.3160  +0.1630  +0.0223  +0.0094   227   601  +6.3319  2.421e-10     1
ULAB 2022-12-26 2023-01-08  +0.1630  +0.0530  +0.0094  +0.0129   601   310  +6.9073  4.940e-12     1
ULAB 2023-12-17 2024-02-02  +0.0530  +0.0907  +0.0129  +0.0095   310   566  -2.3559  1.848e-02     1
UNB3 2014-01-02 2014-01-12       NA  +0.1050       NA  +0.0147    NA   925       NA         NA    NA
UNB3 2017-08-26 2017-10-19  +0.1050  +0.2563  +0.0147  +0.0107   925  1688  -8.2971  1.067e-16     1
UNB3 2022-12-07 2022-12-07  +0.2563  +0.1713  +0.0107  +0.0136  1688  1015  +4.9024  9.468e-07     1
UNBJ 2013-01-31 2013-01-31  +0.3030  +0.1081  +0.0095  +0.0124  2226  1318 +12.4944  8.014e-36     1
UNBJ 2022-12-07 2022-12-07  +0.2758  +0.1621  +0.0101  +0.0142  1980   983  +6.5187  7.092e-11     1
UNBN 2014-01-02 2014-01-12       NA  +0.1699       NA  +0.0287    NA   238       NA         NA    NA
UNBN 2017-09-14 2017-09-19  +0.1699  +0.3029  +0.0287  +0.0120   238  1289  -4.2818  1.854e-05     1
UNSA 2000-06-12 2000-07-26  +3.1774  +3.7731  +0.1164  +0.0736   148   361  -4.3245  1.529e-05     1
UNSA 2002-03-13 2002-05-04  +3.7731  +3.7130  +0.0736  +0.0518   361   694  +0.6672  5.047e-01     0
UNSA 2004-05-13 2004-09-13  +3.7130  +3.4462  +0.0518  +0.1123   694   173  +2.1572  3.099e-02     0
UNSA 2005-04-05 2005-04-19  +3.4462  +2.9229  +0.1123  +0.0836   173   262  +3.7378  1.856e-04     1
UNSA 2006-03-07 2006-03-08  +2.9229  +2.7410  +0.0836  +0.0666   262   411  +1.7029  8.860e-02     0
UNSA 2007-07-04 2007-10-03  +2.7410  +2.4401  +0.0666  +0.0425   411  1039  +3.8068  1.408e-04     1
UNSA 2013-09-01 2013-09-13  +1.7916  +1.9167  +0.0491  +0.0693   767   390  -1.4744  1.404e-01     0
UNSA 2014-10-20 2015-05-30  +1.9167  +3.5494  +0.0693  +0.0788   390   301 -15.5654  1.251e-54     1
UNSA 2016-05-10 2016-09-29  +3.5494  +3.1102  +0.0788  +0.0626   301   498  +4.3641  1.276e-05     1
UNTR 2015-06-08 2015-09-29  -0.0455  -0.0536  +0.0354  +0.0470   370   159  +0.1387  8.897e-01     0
UNTR 2016-04-01 2016-04-03  -0.0536  +0.3260  +0.0470  +0.0423   159   281  -6.0016  1.954e-09     1
UNTR 2018-05-12 2018-05-28  +0.3260  +0.4069  +0.0423  +0.0275   281   719  -1.6044  1.086e-01     0
URUM 1998-11-02 1998-11-12       NA  +0.4193       NA  +0.0317    NA   131       NA         NA    NA
URUM 1999-05-09 1999-12-27  +0.4193  +0.0138  +0.0317  +0.0316   131   130  +9.0579  1.329e-19     1
URUM 2000-09-26 2001-01-02  +0.8682  +0.0964  +0.0745  +0.0321   125   140  +9.5157  1.805e-21     1
URUM 2004-12-26 2005-03-21  +0.4238  -0.3199  +0.0129  +0.0331  1199   273 +20.9162  3.815e-97     1
URUM 2007-07-03 2007-09-11  +0.0963  -0.5325  +0.0240  +0.0245   303   239 +18.3435  3.723e-75     1
URUM 2008-05-13 2008-10-06  -0.5325  -0.4120  +0.0245  +0.0213   239   383  -3.7098  2.074e-04     1
URUM 2009-12-31 2010-04-27  -0.4120  -1.1827  +0.0213  +0.0491   383   187 +14.4012  5.088e-47     1
URUM 2019-12-18 2020-03-23  +0.2062  +0.8762  +0.0165  +0.0381   696   229 -16.1434  1.264e-58     1
URUM 2020-11-30 2021-01-02  +0.8762  +0.2071  +0.0381  +0.0177   229   650 +15.9251  4.245e-57     1
URUS 2014-01-02 2014-03-15       NA  +0.1259       NA  +0.0262    NA   629       NA         NA    NA
URUS 2016-03-01 2016-08-08  +0.1259  +0.2556  +0.0262  +0.0346   629   359  -2.9858  2.828e-03     1
URUS 2017-09-19 2020-10-12  +0.2556       NA  +0.0346       NA   359    NA       NA         NA    NA
USN3 2005-07-08 2005-07-20  +0.3393  +0.4387  +0.0330  +0.0222   353   813  -2.4987  1.247e-02     1
USN3 2007-11-26 2007-11-26  +0.4387  +0.3290  +0.0222  +0.0352   813   308  +2.6330  8.464e-03     1
USN3 2008-10-21 2009-01-10  +0.3290  +0.2605  +0.0352  +0.0206   308   914  +1.6796  9.304e-02     0
USN3 2011-09-08 2012-05-31  +0.2605  +0.1453  +0.0206  +0.0274   914   556  +3.3619  7.740e-04     1
USNA 1998-01-06 1998-01-08  +0.4692  +0.2736  +0.0241  +0.0326   790   373  +4.8187  1.445e-06     1
USNA 1999-02-08 1999-03-02  +0.2736  +0.0303  +0.0326  +0.0307   373   543  +5.4305  5.619e-08     1
USNA 2002-01-29 2002-08-11  +0.3642  +0.4702  +0.0305  +0.0360   387   356  -2.2482  2.457e-02     1
USNO 1998-01-06 1998-01-08  +0.4855  +0.2614  +0.0478  +0.0424   242   255  +3.5085  4.506e-04     1
USNO 1998-09-30 1998-10-01  +0.2614  -0.0889  +0.0424  +0.0356   255   326  +6.3275  2.491e-10     1
USNO 2000-09-01 2000-09-02  -0.3723  -0.1562  +0.0410  +0.0255   247   565  -4.4804  7.450e-06     1
USNO 2002-04-22 2002-07-08  -0.1562  +0.0177  +0.0255  +0.0203   565  1013  -5.3427  9.158e-08     1
USNO 2005-07-08 2005-07-20  +0.0177  +0.0330  +0.0203  +0.0204  1013  1028  -0.5321  5.947e-01     0
USNO 2008-10-21 2009-01-28  +0.0330  -0.0405  +0.0204  +0.0256  1028   627  +2.2465  2.467e-02     1
USNO 2013-12-31 2014-08-03  +0.0803  -0.0475  +0.0346  +0.0417   325   189  +2.3613  1.821e-02     1
USUD 1998-01-13 1998-02-14  -0.2114  +0.3014  +0.0190  +0.0260   795   417 -15.9102  5.383e-57     1
USUD 1999-10-25 2000-04-23  +1.0715  +1.8315  +0.0847  +0.0779   125   146  -6.6031  4.027e-11     1
USUD 2002-12-30 2003-02-15  +0.1977  -0.1817  +0.0389  +0.0101   267  2993  +9.4444  3.574e-21     1
USUD 2012-01-30 2012-02-07  -0.1817  -0.1843  +0.0101  +0.0227  2993   631  +0.1053  9.161e-01     0
USUD 2013-12-22 2014-03-12  -0.1843  -0.2220  +0.0227  +0.0423   631   236  +0.7866  4.315e-01     0
USUD 2014-12-21 2015-02-20  -0.2220  +0.0720  +0.0423  +0.0155   236  1343  -6.5333  6.434e-11     1
USUD 2022-02-18 2022-03-01  -0.2295  -0.3224  +0.0164  +0.0182  1096   996  +3.7884  1.516e-04     1
USUD 2024-12-28 2025-03-22  -0.3224  -0.2194  +0.0182  +0.0405   996   267  -2.3182  2.044e-02     1
VACO 2007-10-14 2008-02-28  +0.8002  +0.4539  +0.0254  +0.0150   292   825 +11.7383  8.114e-32     1
VACO 2014-07-05 2014-10-13  +0.4539  +0.5107  +0.0150  +0.0265   825   225  -1.8614  6.269e-02     0
VACO 2015-06-26 2015-07-05  +0.5107  +0.3475  +0.0265  +0.0205   225   442  +4.8663  1.137e-06     1
VACO 2019-06-09 2019-11-04  +0.5936  +0.6313  +0.0186  +0.0225   587   433  -1.2900  1.970e-01     0
VALD 2003-03-05 2003-05-24       NA  -0.3633       NA  +0.0227    NA   279       NA         NA    NA
VALD 2004-04-01 2004-04-02  -0.3633  -0.4015  +0.0227  +0.0215   279   313  +1.2205  2.223e-01     0
VALD 2006-01-04 2006-02-06  -0.1782  -0.0419  +0.0283  +0.0236   257   306  -3.6993  2.162e-04     1
VALD 2007-01-02 2007-01-05  -0.0419  +0.0114  +0.0236  +0.0231   306   297  -1.6147  1.064e-01     0
