name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
AMC2 2010-02-18 2010-12-12   -0.90292051    0.02795542  271
AMC2 2010-12-13 2012-11-08   -0.62803163    0.01545129  662
AMC2 2012-11-09 2015-07-10   -0.71866915    0.01276600  893
AMC2 2015-07-11 2015-09-09   -2.36878095    0.13831560   45
AMC2 2015-09-10 2016-12-25   -0.61855372    0.01797639  441
AMC2 2016-12-26 2017-04-15   -0.30322514    0.02847185  106
AMC2 2017-04-16 2018-04-03   -0.50430238    0.02166816  329
ANKR 1995-06-26 1998-01-07    0.53221047    0.01828926  706
ANKR 1998-01-08 1998-08-16    0.96846853    0.03394285  204
ANKR 1998-08-17 1999-07-12    0.46924454    0.03018618  201
ANKR 1999-07-13 1999-10-09    0.96685856    0.08022446   80
ANKR 1999-10-11 2002-08-22    0.10012931    0.01729504  763
ANKR 2002-08-23 2002-12-28   -0.34675477    0.04424194  120
ANKR 2002-12-29 2003-06-14    0.12843827    0.03954898  114
ANKR 2003-06-15 2003-12-12   -0.71121140    0.04576821  165
ANKR 2003-12-13 2006-10-27   -0.03386749    0.01920452  644
ANKR 2006-10-28 2007-11-25    0.25735454    0.03373398  198
ANKR 2007-11-26 2017-09-17   -0.22554853    0.00873009 3147
ANKR 2017-09-18 2019-09-02   -0.69000190    0.01896286  645
ANKR 2019-09-04 2020-11-04   -1.17525262    0.02659070  379
ANKR 2020-11-05 2021-12-23   -0.75511120    0.02848621  220
ANTC 2002-07-02 2002-08-05    0.46379254    0.11390777   34
ANTC 2002-08-06 2002-11-24   -0.33236440    0.07385954   94
ANTC 2002-11-25 2003-10-15    0.71879165    0.05010281  251
ANTC 2003-10-16 2008-01-23    0.26739652    0.02207480 1316
ANTC 2008-01-24 2008-03-14    1.82242004    0.15322505   51
ANTC 2008-03-15 2008-11-30    0.16338390    0.04524482  260
ANTC 2008-12-01 2009-04-27    0.53368449    0.08676787  133
ANTC 2009-04-28 2009-06-05   -0.24548910    0.12712510   33
ANTC 2009-06-06 2011-07-20    0.02340506    0.02861748  741
ANTC 2011-07-21 2011-09-12   -0.69379267    0.08848475   54
ANTC 2011-09-13 2012-07-29    0.12570494    0.04600010  318
ANTC 2012-07-30 2013-04-23   -0.08584132    0.05443401  237
ANTC 2013-04-24 2013-09-07   -0.41968737    0.06059574  121
ANTC 2013-09-08 2021-02-03    0.08650171    0.03160791  586
ANTC 2021-02-06 2021-07-11    0.57966740    0.06709136  141
ANTC 2021-07-12 2025-12-30    0.23759120    0.02436154 1063
AOML 1997-11-21 1998-08-15   -0.20596137    0.07154796  245
AOML 1998-08-16 1999-07-21   -0.88659500    0.06573012  312
AOML 1999-07-22 1999-10-03   -0.36541060    0.18013788   69
AOML 1999-10-04 2000-06-27   -0.90790452    0.07693047  215
AOML 2000-06-28 2004-04-03   -0.48197561    0.03307584 1288
AREG 2017-01-30 2017-08-31    1.39629811    0.05221568  186
AREG 2017-09-01 2018-04-04    1.63098303    0.06053797  206
AREG 2018-04-05 2018-10-03    1.08497986    0.05462353  149
AREG 2018-10-04 2019-12-22    1.39111341    0.03841909  415
AREG 2019-12-23 2020-04-17    0.86448594    0.08642661  113
AREG 2020-04-18 2020-09-26    0.59300835    0.05481647  142
AREG 2020-09-27 2020-10-26    2.91196676    0.15157116   30
AREG 2020-10-27 2020-12-22    2.09123366    0.11844845   55
AREG 2020-12-23 2021-01-18    0.75965340    0.17603312   27
AREG 2021-01-19 2021-05-12    2.37677334    0.08508399  112
AREG 2021-05-13 2022-03-18    0.94297578    0.04324864  301
AREG 2022-03-19 2022-04-20    3.74101133    0.17063594   33
AREG 2022-04-21 2023-02-20    0.78783740    0.04302428  299
AREG 2023-02-21 2025-11-07    0.97878731    0.02443906  962
AREG 2025-11-08 2025-12-30    1.36357542    0.12519968   52
AREQ 1994-04-18 1994-12-08    2.73790721    0.12342422   46
AREQ 1994-12-12 1995-08-18    0.40889696    0.09519962   74
AREQ 1995-08-19 1998-02-26    1.38165801    0.04218135  534
AREQ 1998-02-28 2001-08-09    0.99374323    0.03030087  914
AREQ 2001-08-10 2001-09-14    2.50504690    0.14195062   31
AREQ 2001-09-15 2002-03-25    0.78244767    0.08984685  135
AREQ 2002-03-26 2003-09-21    2.01161675    0.04844531  376
AREQ 2003-09-22 2004-07-28    1.11816567    0.06017655  256
AREQ 2004-07-29 2004-08-29    2.80567172    0.13033830   32
AREQ 2004-08-30 2009-03-29    1.34692608    0.02424094 1525
AREQ 2009-03-30 2010-03-04    1.01319443    0.05289245  315
AREQ 2010-03-05 2010-11-25    0.79596222    0.05568857  250
AREQ 2010-11-26 2014-02-01    1.43456673    0.02824704 1133
AREQ 2014-02-02 2014-04-20    3.93497867    0.18267830   36
AREQ 2014-04-21 2019-11-15    1.31922663    0.02145470 1854
AREQ 2019-11-16 2019-12-26    3.84563789    0.18694860   41
AREQ 2019-12-27 2020-09-09    0.81604694    0.05679217  254
