name     tbegin       tend     mu_L     mu_R     se_L     se_R  np_L  np_R    tstat       pval signif
MALI 2005-02-27 2005-03-05  -0.8068  -0.2347  +0.1898  +0.0784    53   309  -2.7862  5.333e-03     1
MALI 2006-02-05 2006-02-24  -0.2347  -0.6000  +0.0784  +0.0515   309   725  +3.8948  9.829e-05     1
MALI 2008-03-24 2008-04-18  -0.6000  -0.6928  +0.0515  +0.1146   725   135  +0.7387  4.601e-01     0
MANA 2001-04-12 2001-05-19  -0.5315  -1.5885  +0.0734  +0.1884   310    54  +5.2269  1.724e-07     1
MANA 2003-03-15 2003-03-28  -0.7171  -0.0557  +0.0850  +0.0819   229   260  -5.6041  2.093e-08     1
MANA 2004-02-26 2004-02-27  -0.0557  -0.4172  +0.0819  +0.0813   260   256  +3.1322  1.735e-03     1
MANA 2005-03-21 2005-03-21  -0.4172  +0.0533  +0.0813  +0.0443   256   869  -5.0808  3.759e-07     1
MANA 2008-09-09 2008-09-09  +0.0533  -0.0340  +0.0443  +0.0685   869   364  +1.0709  2.842e-01     0
MANA 2016-04-15 2016-04-26  +0.0149  +0.1386  +0.0289  +0.0357  2043  1349  -2.6915  7.112e-03     1
MAS1 2000-07-13 2000-09-13  -0.5938  -0.4982  +0.0497  +0.0461   310   396  -1.4099  1.586e-01     0
MAS1 2001-12-14 2001-12-16  -0.4982  -0.2573  +0.0461  +0.0398   396   470  -3.9560  7.623e-05     1
MAS1 2004-06-06 2004-06-30  +0.3179  -0.3257  +0.0753  +0.0514   123   299  +7.0571  1.700e-12     1
MAS1 2005-05-03 2005-05-05  -0.3257  -0.4551  +0.0514  +0.0464   299   368  +1.8695  6.156e-02     0
MAS1 2009-07-24 2009-08-02  -0.0469  -0.3578  +0.0267  +0.0361  1119   597  +6.9205  4.501e-12     1
MAS1 2014-08-11 2014-09-06  -0.2992  -0.2032  +0.0320  +0.0269   791  1124  -2.2968  2.163e-02     1
MAS1 2023-01-03 2023-02-08  -0.3335  -0.2284  +0.0323  +0.1053   751    58  -0.9539  3.401e-01     0
MAS1 2023-04-08 2023-06-12  -0.2284  -0.0062  +0.1053  +0.0399    58   538  -1.9721  4.859e-02     1
MAS1 2024-12-03 2024-12-04  -0.0062  -0.1688  +0.0399  +0.0447   538   389  +2.7114  6.701e-03     1
MAT1 2006-03-31 2006-03-31  -0.2173  -0.1302  +0.0168  +0.0221  1369   836  -3.1350  1.719e-03     1
MAT1 2023-03-19 2023-03-20  +0.2806  +0.4167  +0.0275  +0.0351   450   336  -3.0529  2.266e-03     1
MAT1 2024-02-25 2024-03-12  +0.4167  +0.5465  +0.0351  +0.0556   336   161  -1.9738  4.840e-02     1
MAT1 2024-08-24 2024-09-02  +0.5465  +0.2943  +0.0556  +0.0298   161   458  +3.9981  6.386e-05     1
MATE 1994-09-02 1994-10-05  +0.2801  +0.1643  +0.0460  +0.0816   194    66  +1.2355  2.166e-01     0
MATE 1998-10-01 1998-10-02  -0.8230  -0.1489  +0.0658  +0.0469   157   141  -8.3361  7.677e-17     1
MATE 2003-05-09 2003-05-09  +0.3954  -0.4018  +0.0561  +0.1036    90    63  +6.7668  1.317e-11     1
MAUI 1999-06-18 1999-06-19  +0.4220  +0.3313  +0.0293  +0.0297   150   165  +2.1756  2.958e-02     1
MAUI 2000-01-14 2000-01-22  +0.3313  +0.2433  +0.0297  +0.0310   165   137  +2.0497  4.039e-02     1
MAUI 2000-07-20 2000-08-01  +0.2433  +0.3430  +0.0310  +0.0451   137    80  -1.8203  6.871e-02     0
MAUI 2000-10-25 2000-11-16  +0.3430  +0.5687  +0.0451  +0.0307    80   121  -4.1359  3.535e-05     1
MAUI 2001-03-24 2001-03-25  +0.5687  +0.3616  +0.0307  +0.0472   121    65  +3.6797  2.335e-04     1
MAUI 2001-06-01 2001-06-09  +0.3616  +0.2855  +0.0472  +0.0191    65   371  +1.4956  1.347e-01     0
MAUI 2003-04-02 2003-04-04  +0.4860  +0.2752  +0.0230  +0.0280   250   190  +5.8184  5.942e-09     1
MAUI 2003-10-23 2003-12-06  +0.2752  +0.4720  +0.0280  +0.0357   190    87  -4.3403  1.423e-05     1
MAUI 2008-01-07 2008-03-16  +0.4339  +0.2688  +0.0112  +0.0279  1092   188  +5.4886  4.051e-08     1
MAUI 2008-12-26 2009-01-02  +0.5878  +0.4064  +0.0428  +0.0112    73  1057  +4.0969  4.187e-05     1
MAW1 1999-02-28 1999-03-09  +0.7679  +0.4608  +0.0276  +0.0177    72   105  +9.3611  7.887e-21     1
MAW1 1999-07-24 1999-08-05  +0.4608  +0.6761  +0.0177  +0.0123   105   264  -9.9846  1.780e-23     1
MAW1 2003-07-27 2003-09-05  +0.8168  +0.7823  +0.0066  +0.0086   855   534  +3.1810  1.468e-03     1
MAW1 2009-10-18 2009-11-18  +0.6815  +0.6240  +0.0071  +0.0072   765   746  +5.6692  1.434e-08     1
MBAR 2001-07-18 2001-09-12       NA  -0.7890       NA  +0.0966    NA   125       NA         NA    NA
MBAR 2002-06-08 2002-08-19  -0.7890  -0.9656  +0.0966  +0.1238   125    64  +1.1244  2.608e-01     0
MBAR 2004-05-20 2004-05-23  -0.9656  +0.3547  +0.1238  +0.0840    64   134  -8.8240  1.104e-18     1
MBAR 2004-10-08 2004-10-11  +0.3547  -0.0966  +0.0840  +0.0381   134   770  +4.8919  9.988e-07     1
MBAR 2009-12-21 2010-01-06  -0.4517  -0.5424  +0.0385  +0.0710   737   215  +1.1218  2.619e-01     0
MBAR 2011-06-07 2011-06-11  -0.5424  -0.9356  +0.0710  +0.1046   215    82  +3.1092  1.876e-03     1
MBAR 2014-02-09 2014-02-20  -0.3839  -0.8234  +0.0443  +0.0486   558   521  +6.6905  2.224e-11     1
MBAR 2016-04-14 2016-05-07  -0.8234  -1.0337  +0.0486  +0.0820   521   142  +2.2063  2.737e-02     1
MCIL 2014-06-05 2014-06-06  -0.3850  -0.3541  +0.0336  +0.0252   633  1197  -0.7355  4.621e-01     0
MCM4 1998-08-30 1998-09-08  -0.0519  -0.1014  +0.0124  +0.0200   223   111  +2.1041  3.537e-02     1
MCM4 2000-09-23 2000-10-01  +0.9103  +0.8859  +0.0103  +0.0105   330   327  +1.6555  9.783e-02     0
MDO1 1994-03-15 1994-03-15  +0.3238  +0.4806  +0.0492  +0.0670    60    58  -1.8870  5.917e-02     0
MDO1 2000-02-21 2000-03-08  +0.2539  +0.6695  +0.0488  +0.0239    58   567  -7.6553  1.929e-14     1
MDO1 2002-10-21 2002-11-10  +0.7976  +0.9616  +0.0468  +0.0165   200   915  -3.3052  9.492e-04     1
MDO1 2006-10-01 2006-10-02  +0.9639  +0.8354  +0.0408  +0.0616   230    63  +1.7404  8.178e-02     0
MDO1 2013-11-18 2013-12-09  +1.0773  +0.2752  +0.0702  +0.0132    79  1615 +11.2285  2.954e-29     1
MDVJ 2005-09-20 2005-10-13  +1.2361  +0.7587  +0.0516  +0.0120   137  1055  +9.0156  1.959e-19     1
MDVJ 2011-01-06 2011-01-29  +0.7264  +0.9031  +0.0386  +0.0266    89   274  -3.7719  1.620e-04     1
MDVJ 2013-05-08 2013-05-18  +0.7207  +0.5413  +0.0178  +0.0118   463  1229  +8.3904  4.844e-17     1
MDVJ 2016-11-14 2016-11-23  +0.5413  +0.4674  +0.0118  +0.0155  1229   663  +3.7900  1.506e-04     1
MDVJ 2021-12-16 2022-03-11  +0.6309  +0.2742  +0.0447  +0.0327    82   219  +6.4403  1.192e-10     1
MDVJ 2022-11-03 2022-11-03  +0.2742  +0.5596  +0.0327  +0.0345   219    86  -5.9997  1.977e-09     1
MDVJ 2024-01-01 2024-01-22  +0.2075  +0.2304  +0.0366  +0.0388   148    66  -0.4294  6.677e-01     0
MDVO 1995-03-07 1995-08-02       NA  +1.4143       NA  +0.0520    NA    85       NA         NA    NA
MDVO 1995-12-09 1995-12-13  +1.4143  +1.1716  +0.0520  +0.0323    85   145  +3.9630  7.401e-05     1
MDVO 1996-08-16 1996-09-05  +0.4808  +0.4503  +0.1116  +0.0498    54    83  +0.2491  8.033e-01     0
MDVO 1996-12-06 1997-02-05  +0.4503  +0.1681  +0.0498  +0.0311    83   262  +4.8081  1.524e-06     1
MDVO 1997-11-02 1997-12-26  +0.1681  +0.1575  +0.0311  +0.0365   262    80  +0.2220  8.243e-01     0
MDVO 1998-03-17 1998-04-01  +0.1575  +0.1546  +0.0365  +0.0486    80   172  +0.0476  9.620e-01     0
MDVO 1999-01-27 1999-03-22  +0.6001  +0.3903  +0.0338  +0.0213   115   510  +5.2516  1.508e-07     1
MDVO 2000-11-02 2000-11-03  +0.3903  +0.3389  +0.0213  +0.0224   510   354  +1.6618  9.655e-02     0
MDVO 2002-10-16 2003-01-15  +0.2407       NA  +0.0381       NA   189    NA       NA         NA    NA
MEDI 2003-06-08 2003-06-26  +0.5804  +0.0835  +0.0362  +0.1014   221    96  +4.6142  3.945e-06     1
MEDI 2009-09-10 2009-10-06  +0.9748  +0.8372  +0.0213  +0.0203   846   854  +4.6833  2.823e-06     1
METS 1997-12-09 1997-12-16  +0.2860  +0.4345  +0.0112  +0.0203  1189   326  -6.4020  1.533e-10     1
METS 1998-12-31 1999-01-03  +0.4345  +0.2686  +0.0203  +0.0174   326   393  +6.2054  5.457e-10     1
METS 2000-04-22 2000-04-25  +0.2686  +0.2483  +0.0174  +0.0191   393   393  +0.7861  4.318e-01     0
METS 2009-04-24 2009-04-28  +0.5463  +0.3490  +0.0257  +0.0198   130   355  +6.0716  1.266e-09     1
METS 2010-05-12 2010-05-22  +0.3490  +0.0500  +0.0198  +0.0214   355   263 +10.2430  1.272e-24     1
METS 2011-04-24 2011-04-26  +0.0500  +0.1350  +0.0214  +0.0126   263   897  -3.4162  6.350e-04     1
METS 2014-02-23 2014-03-07  +0.1350  +0.1709  +0.0126  +0.0133   897   781  -1.9605  4.994e-02     1
METS 2018-05-07 2018-05-16  +0.4220  +0.6311  +0.0143  +0.0363   684   189  -5.3592  8.358e-08     1
METS 2024-03-18 2024-03-18  +0.3570  +0.4563  +0.0113  +0.0402  1068    91  -2.3765  1.748e-02     1
METZ 2005-11-29 2005-12-11  +0.2328  +0.3495  +0.0106  +0.0142  1229   669  -6.5807  4.682e-11     1
METZ 2008-01-01 2008-01-12  +0.3495  +0.5346  +0.0142  +0.0453   669    40  -3.9021  9.537e-05     1
METZ 2008-12-12 2009-02-04  +0.2307  +0.5145  +0.0277  +0.0347   218    73  -6.3891  1.668e-10     1
METZ 2009-04-24 2009-04-28  +0.5145  +0.3938  +0.0347  +0.0209    73   313  +2.9777  2.904e-03     1
METZ 2010-05-12 2010-05-22  +0.3938  +0.3894  +0.0209  +0.0262   313   222  +0.1326  8.945e-01     0
METZ 2011-05-06 2011-05-12  +0.3894  +0.2435  +0.0262  +0.0633   222    83  +2.1299  3.318e-02     1
METZ 2011-10-23 2011-11-20  +0.2435  +0.3018  +0.0633  +0.0256    83   143  -0.8546  3.928e-01     0
MGUE 2014-06-10 2014-06-20  +0.9687  +0.7223  +0.0604  +0.0403   158   258  +3.3924  6.929e-04     1
MGUE 2015-03-18 2015-03-19  +0.7223  +0.8738  +0.0403  +0.0575   258   107  -2.1588  3.087e-02     1
MGUE 2015-07-08 2015-08-04  +0.8738  +0.5257  +0.0575  +0.0371   107   321  +5.0870  3.637e-07     1
MGUE 2016-07-09 2016-07-10  +0.5257  +0.7179  +0.0371  +0.0432   321   242  -3.3726  7.447e-04     1
MGUE 2017-03-22 2017-03-30  +0.7179  +0.6158  +0.0432  +0.0147   242  1847  +2.2371  2.528e-02     1
MGUE 2022-07-24 2022-07-25  +0.6158  +0.3764  +0.0147  +0.0549  1847   111  +4.2085  2.570e-05     1
MGUE 2023-08-20 2023-08-27  +0.9135  +0.6321  +0.0397  +0.0236   267   722  +6.0867  1.153e-09     1
MGUE 2025-09-17 2025-09-17  +0.6321  +0.2839  +0.0236  +0.0774   722    97  +4.3046  1.673e-05     1
MGUE 2025-12-28 2025-12-30  +0.2839       NA  +0.0774       NA    97    NA       NA         NA    NA
MIZU 2005-12-03 2005-12-24  +0.6329  +0.7236  +0.0156  +0.0348  1227   126  -2.3767  1.747e-02     1
MIZU 2010-01-20 2010-01-21  +0.4042  +0.5088  +0.0152  +0.0109  1229  2341  -5.5910  2.258e-08     1
MIZU 2017-01-11 2017-01-25  +0.5088  +0.6335  +0.0109  +0.0146  2341  1332  -6.8298  8.504e-12     1
MIZU 2020-12-12 2021-01-13  +0.6335  +0.7167  +0.0146  +0.0344  1332   247  -2.2245  2.612e-02     1
MKEA 1997-06-25 1997-06-25  +0.3993  +0.4620  +0.0257  +0.0244   198   240  -1.7706  7.662e-02     0
MKEA 1998-08-09 1998-08-28  +0.1267  +0.2188  +0.0341  +0.0204   128   361  -2.3142  2.066e-02     1
MKEA 2000-06-28 2000-06-30  +0.2188  +0.4556  +0.0204  +0.0151   361   626  -9.3136  1.236e-20     1
MKEA 2002-05-01 2002-05-02  +0.4556  +0.3008  +0.0151  +0.0409   626    92  +3.5499  3.853e-04     1
MKEA 2002-08-08 2002-08-26  +0.3008  +0.4984  +0.0409  +0.0141    92   724  -4.5693  4.894e-06     1
MKEA 2004-09-27 2004-09-30  +0.4984  +0.6112  +0.0141  +0.0199   724   370  -4.6253  3.741e-06     1
MKEA 2008-03-21 2008-03-30  +0.3994  +0.4185  +0.0129  +0.0154   830   619  -0.9534  3.404e-01     0
MKEA 2012-03-21 2012-03-24  +0.2626  +0.3340  +0.0140  +0.0211   713   325  -2.8140  4.893e-03     1
MKEA 2013-02-18 2013-02-24  +0.3340  +0.3483  +0.0211  +0.0165   325   547  -0.5318  5.949e-01     0
MKEA 2019-02-20 2019-02-22  -0.6251  -0.8865  +0.0103  +0.0444  1339    67  +5.7396  9.487e-09     1
MKEA 2019-06-01 2019-06-07  -0.8865  -0.9921  +0.0444  +0.0387    67   121  +1.7942  7.279e-02     0
MNLS 2015-07-14 2015-07-16  -0.3813  -0.6701  +0.0183  +0.0986   366    59  +2.8793  3.985e-03     1
MNLS 2015-12-13 2015-12-14  -0.1644  -0.4166  +0.0462  +0.0268    75   128  +4.7221  2.334e-06     1
MNLS 2017-02-10 2017-02-12  -0.2921  -0.1925  +0.0337  +0.0181    74   547  -2.6028  9.246e-03     1
MNLS 2019-04-21 2019-04-23  -0.3355  -0.4383  +0.0239  +0.0185   173   515  +3.4029  6.667e-04     1
MNLS 2024-10-19 2024-11-05  -0.3256  -0.4424  +0.0216  +0.0207   333   307  +3.9046  9.437e-05     1
MOBJ 2007-01-19 2007-06-21  +0.1468  +1.3338  +0.0284  +0.0266   277   267 -30.5523 5.275e-205     1
MOBJ 2013-02-09 2013-02-19  +0.4902  +0.4996  +0.0329  +0.0245   131   335  -0.2291  8.188e-01     0
MOBJ 2014-02-04 2014-02-16  +0.4996  +0.6767  +0.0245  +0.0144   335   975  -6.2273  4.744e-10     1
MOBJ 2017-01-20 2017-03-14  +0.6767  +0.5428  +0.0144  +0.0263   975   299  +4.4720  7.749e-06     1
MOBJ 2018-02-03 2018-03-19  +0.5428  +0.4567  +0.0263  +0.0153   299   899  +2.8318  4.628e-03     1
MOBJ 2021-01-06 2021-01-24  +0.4567  +0.2455  +0.0153  +0.0297   899   262  +6.3293  2.462e-10     1
MOBK 2017-01-20 2017-02-10  +0.6010  +0.6957  +0.0136  +0.0447  1072    74  -2.0280  4.256e-02     1
MOBK 2018-02-03 2018-03-19  +0.4359  +0.5285  +0.0290  +0.0423   268   163  -1.8070  7.075e-02     0
MOBK 2018-09-08 2018-09-13  +0.5285  +0.3224  +0.0423  +0.0357   163   131  +3.7265  1.941e-04     1
MOBK 2019-01-27 2019-01-31  +0.3224  +0.4748  +0.0357  +0.0343   131   198  -3.0786  2.080e-03     1
MOBK 2019-08-31 2019-09-12  +0.4748  +0.3629  +0.0343  +0.0209   198   459  +2.7843  5.364e-03     1
MOBK 2021-01-06 2021-02-26  +0.3629  +0.1578  +0.0209  +0.0368   459   187  +4.8508  1.230e-06     1
MOBS 2007-11-29 2007-11-29  +0.6319  +0.5472  +0.0211  +0.0460   590   176  +1.6719  9.454e-02     0
MOBS 2008-06-01 2008-06-03  +0.5472  +0.5877  +0.0460  +0.0092   176  3249  -0.8635  3.879e-01     0
MONP 1995-08-03 1995-09-10       NA  -0.1991       NA  +0.0564    NA    62       NA         NA    NA
MONP 1996-02-26 1996-03-16  +0.3370  +0.3102  +0.0336  +0.0361   102   157  +0.5438  5.866e-01     0
MONP 1996-09-07 1996-09-12  +0.3102  +0.1786  +0.0361  +0.0213   157   363  +3.1369  1.707e-03     1
MONP 1997-10-01 1997-10-05  +0.1786  +0.3893  +0.0213  +0.0485   363    60  -3.9752  7.033e-05     1
MONP 2001-06-17 2001-06-25  -0.1659  -0.3813  +0.0175  +0.0435   488   137  +4.5941  4.347e-06     1
MONP 2002-06-10 2002-06-14  -0.0627  +0.0262  +0.0252  +0.0154   193   669  -3.0153  2.567e-03     1
MONP 2004-06-14 2004-06-16  +0.0262  -0.2951  +0.0154  +0.0532   669   123  +5.8012  6.584e-09     1
MONP 2007-11-13 2007-11-14  +0.1916  +0.0128  +0.0273  +0.0184   252   441  +5.4314  5.590e-08     1
MONP 2015-06-15 2015-07-05  +0.1400  +0.0920  +0.0087  +0.0190  2102   484  +2.2985  2.153e-02     1
MORP 2014-06-23 2014-07-10  -0.3933  -0.1319  +0.0352  +0.0668   159    88  -3.4605  5.391e-04     1
MORP 2017-06-04 2017-06-06  +0.0165  -0.3969  +0.0321  +0.0565   181   127  +6.3573  2.054e-10     1
MORP 2018-07-08 2018-08-18  -0.0628  -0.0602  +0.0294  +0.0289   251   271  -0.0642  9.488e-01     0
MORP 2019-06-02 2019-07-20  -0.0602  -0.0008  +0.0289  +0.0285   271   289  -1.4623  1.437e-01     0
MORP 2023-01-27 2023-03-05  -0.0022  -0.2939  +0.0186  +0.0462   710   102  +5.8548  4.775e-09     1
MORP 2023-07-07 2023-08-10  -0.2939  +0.0209  +0.0462  +0.0295   102   260  -5.7370  9.639e-09     1
MORP 2025-05-17 2025-06-26  +0.0752  +0.2179  +0.0291  +0.0482   272   145  -2.5335  1.129e-02     1
MQZG 2013-07-11 2013-08-09  +0.1709  +0.4171  +0.0707  +0.0213    72  1011  -3.3320  8.622e-04     1
MQZG 2016-06-09 2016-06-22  +0.4171  +0.5381  +0.0213  +0.0288  1011   502  -3.3837  7.151e-04     1
MQZG 2017-12-05 2017-12-08  +0.5381  +0.6719  +0.0288  +0.0159   502  1735  -4.0748  4.606e-05     1
MRO1 2017-01-30 2017-03-31       NA  -0.0006       NA  +0.0423    NA   169       NA         NA    NA
MRO1 2017-09-20 2017-10-14  -0.0006  -0.0624  +0.0423  +0.0757   169    69  +0.7131  4.758e-01     0
MRO1 2017-12-24 2018-01-01  -0.0624  +0.0393  +0.0757  +0.0331    69   336  -1.2310  2.183e-01     0
MRO1 2021-04-30 2021-05-01  +0.0325  -0.2387  +0.0229  +0.0305   707   388  +7.1053  1.201e-12     1
MRO1 2022-06-08 2022-06-16  -0.2387  -0.2861  +0.0305  +0.0232   388   694  +1.2363  2.164e-01     0
MRO1 2024-06-12 2024-06-17  -0.2861  -0.5826  +0.0232  +0.0544   694    95  +5.0121  5.385e-07     1
MRO1 2024-09-21 2024-09-27  -0.5826  -0.3539  +0.0544  +0.0680    95    71  -2.6268  8.619e-03     1
MRO1 2024-12-12 2024-12-23  -0.3539  -0.3927  +0.0680  +0.0323    71   359  +0.5162  6.057e-01     0
MSKU 2002-07-31 2002-08-01  +1.7115  +1.0445  +0.2250  +0.1683    43    74  +2.3738  1.761e-02     1
MSKU 2003-07-06 2003-07-22  +1.0445  +0.4648  +0.1683  +0.0838    74   320  +3.0834  2.046e-03     1
MSKU 2005-07-12 2005-08-24  +0.4648  +0.2671  +0.0838  +0.1002   320   223  +1.5144  1.299e-01     0
MSKU 2006-08-02 2006-08-14  +0.2671  -0.0035  +0.1002  +0.1884   223    58  +1.2682  2.047e-01     0
MTKA 1998-10-27 1998-12-09       NA  +0.2111       NA  +0.0222    NA  1017       NA         NA    NA
MTKA 2003-11-21 2003-11-21  +0.4916  +0.1918  +0.0612  +0.0246   242   759  +4.5483  5.407e-06     1
MTKA 2008-08-04 2008-08-08  -0.1285  -0.2495  +0.0281  +0.0485   735   184  +2.1573  3.098e-02     1
MTKA 2009-02-14 2009-02-14  -0.2495  +0.1180  +0.0485  +0.0551   184   240  -5.0063  5.549e-07     1
MTKA 2009-12-02 2009-12-03  +0.1180  +0.0142  +0.0551  +0.0313   240   432  +1.6388  1.013e-01     0
MTKA 2011-11-02 2011-11-11  -0.4672  -0.2156  +0.0809  +0.0383   187   257  -2.8101  4.952e-03     1
MTKA 2016-07-29 2016-08-04  +0.0063  -0.1435  +0.0660  +0.0798   139   105  +1.4464  1.481e-01     0
MTKA 2016-12-22 2016-12-22  -0.1435  +0.0798  +0.0798  +0.0169   105  1741  -2.7376  6.189e-03     1
NAIN 2003-01-02 2003-01-20       NA  +0.0494       NA  +0.0336    NA    48       NA         NA    NA
NAIN 2005-03-09 2005-03-10  +0.2849  +0.3858  +0.0132  +0.0128   595   669  -5.4701  4.499e-08     1
NAIN 2007-07-01 2007-07-11  +0.3858  +0.3934  +0.0128  +0.0212   669   199  -0.3075  7.585e-01     0
NAIN 2008-03-20 2008-03-23  +0.3934  +0.3382  +0.0212  +0.0165   199   437  +2.0547  3.991e-02     1
NAIN 2009-12-19 2009-12-19  +0.3382  +0.3062  +0.0165  +0.0225   437   206  +1.1479  2.510e-01     0
NAIN 2010-12-15 2010-12-17  +0.3062  +0.2851  +0.0225  +0.0100   206  1013  +0.8568  3.916e-01     0
NAIN 2017-02-26 2017-03-04  +0.2851  +0.2718  +0.0100  +0.0116  1013   757  +0.8643  3.874e-01     0
NANO 1995-05-16 1995-05-28       NA  +0.3033       NA  +0.0741    NA   123       NA         NA    NA
NANO 2002-10-25 2003-01-04  +0.4607  +0.4166  +0.0175  +0.0325  1227   348  +1.1952  2.320e-01     0
NANO 2005-12-21 2006-01-17  +0.1778  +0.2656  +0.0226  +0.0380   710   263  -1.9832  4.734e-02     1
NANO 2006-10-11 2006-10-14  +0.2656  +0.2325  +0.0380  +0.0140   263  1837  +0.8159  4.145e-01     0
NANO 2011-12-25 2012-01-10  +0.2325  +0.3613  +0.0140  +0.0455  1837   123  -2.7035  6.861e-03     1
NANO 2012-05-15 2012-05-16  +0.3613  +0.2156  +0.0455  +0.0154   123  1585  +3.0312  2.436e-03     1
NANO 2018-07-17 2018-08-23  +0.4777  +0.2698  +0.0241  +0.0243   590   571  +6.0782  1.215e-09     1
NANO 2021-10-15 2021-10-27  +0.4828  +0.4033  +0.0270  +0.0157   553  1469  +2.5450  1.093e-02     1
NANO 2025-12-15 2025-12-30  +0.4033       NA  +0.0157       NA  1469    NA       NA         NA    NA
NAUR 2018-03-07 2018-04-13  +0.1944  +0.8095  +0.0670  +0.0511   353   634  -7.3007  2.862e-13     1
NAUR 2023-07-26 2023-07-26  +0.8095  -0.2114  +0.0511  +0.0690   634   338 +11.8921  1.301e-32     1
NAUR 2024-07-04 2024-07-09  -0.2114  -0.7527  +0.0690  +0.0575   338   512  +6.0266  1.674e-09     1
NAUR 2025-12-05 2025-12-30  -0.7527       NA  +0.0575       NA   512    NA       NA         NA    NA
NICO 1999-01-12 1999-04-17  -0.2711  +0.0048  +0.0817  +0.0405   136   260  -3.0262  2.477e-03     1
NICO 2000-05-23 2000-05-29  +0.0048  -0.2131  +0.0405  +0.0393   260   328  +3.8615  1.127e-04     1
NICO 2008-11-23 2008-11-24  +0.2026  +0.0480  +0.0364  +0.0135   385  2625  +3.9792  6.914e-05     1
NICO 2025-04-27 2025-07-06  +0.8031  +0.5034  +0.0474  +0.0610   144   175  +3.8792  1.048e-04     1
NIST 2014-01-02 2014-02-19       NA  +0.3777       NA  +0.0486    NA    87       NA         NA    NA
NIST 2014-05-26 2014-05-26  +0.3777  -0.0883  +0.0486  +0.0660    87   126  +5.6848  1.310e-08     1
NIST 2014-10-14 2015-02-14  -0.0883  +0.1873  +0.0660  +0.0483   126    79  -3.3690  7.544e-04     1
NIST 2016-01-12 2016-02-21  +0.5493  +0.3870  +0.0439  +0.0388    92   218  +2.7687  5.628e-03     1
NIST 2016-10-10 2016-11-01  +0.3870  +0.7252  +0.0388  +0.0410   218    94  -5.9876  2.129e-09     1
NIST 2017-02-04 2017-03-20  +0.7252  +0.4901  +0.0410  +0.0471    94   178  +3.7627  1.681e-04     1
NIST 2017-10-04 2017-10-06  +0.4901  +0.9532  +0.0471  +0.0379   178   118  -7.6624  1.825e-14     1
NIST 2025-12-06 2025-12-30  +0.6137       NA  +0.0145       NA  1140    NA       NA         NA    NA
NIUM 2020-11-20 2020-11-21  +0.0002  -0.2714  +0.0307  +0.0602  1343   376  +4.0211  5.794e-05     1
NIUM 2023-09-09 2023-09-09  -0.2714  -0.4719  +0.0602  +0.0461   376   603  +2.6461  8.143e-03     1
NKLG 2002-08-11 2002-09-07  +0.8812  +0.8258  +0.0516  +0.0667   665   379  +0.6571  5.111e-01     0
NKLG 2004-08-07 2004-08-12  +1.5868  +1.0480  +0.1159  +0.0393   158  1091  +4.4020  1.073e-05     1
NKLG 2010-09-01 2010-09-20  +1.5187  +0.7813  +0.0444  +0.1002   906   175  +6.7264  1.739e-11     1
NKLG 2011-06-06 2011-06-08  +0.7813  +0.9168  +0.1002  +0.0468   175   770  -1.2251  2.205e-01     0
NKLG 2013-08-10 2013-08-13  +0.9168  +1.0534  +0.0468  +0.0375   770  1196  -2.2771  2.278e-02     1
NLIB 1994-01-06 1994-01-26       NA  +0.4526       NA  +0.0494    NA   179       NA         NA    NA
NLIB 1995-08-22 1995-09-14  -0.1351  -0.0732  +0.0351  +0.0153   243  1216  -1.6168  1.059e-01     0
NLIB 2009-07-27 2009-09-20  +0.1032  -0.2087  +0.0119  +0.0207  2145   652 +13.0763  4.498e-39     1
NLIB 2023-09-29 2023-10-26  -2.9604  -0.9954  +0.0933  +0.0325   127   192 -19.8883  5.138e-88     1
NNOR 2003-06-22 2003-06-23  +0.5080  +0.4395  +0.0345  +0.0272   316   464  +1.5590  1.190e-01     0
NNOR 2004-10-20 2004-10-20  +0.4395  -0.0319  +0.0272  +0.0767   464    60  +5.7921  6.951e-09     1
NNOR 2017-11-11 2017-11-19  -0.0247  +0.1251  +0.0363  +0.0167   250  1351  -3.7485  1.779e-04     1
NNOR 2022-05-17 2022-05-18  -0.2823  +0.0581  +0.0558  +0.0407   169   176  -4.9296  8.239e-07     1
NOT1 2001-01-07 2001-01-19  -0.1260  +0.2183  +0.0775  +0.0472   108   308  -3.7956  1.473e-04     1
NOT1 2001-12-01 2001-12-03  +0.2183  +0.4262  +0.0472  +0.0447   308   328  -3.1984  1.382e-03     1
NOT1 2002-11-14 2002-11-21  +0.4262  +0.4130  +0.0447  +0.0326   328   528  +0.2393  8.109e-01     0
NOT1 2004-05-25 2004-05-29  +0.4130  +0.8057  +0.0326  +0.0786   528   169  -4.6180  3.874e-06     1
NOT1 2004-11-29 2004-12-08  +0.8057  +0.4580  +0.0786  +0.0229   169  1156  +4.2491  2.146e-05     1
NOT1 2008-06-25 2008-06-28  +0.4580  +0.3575  +0.0229  +0.0151  1156  2760  +3.6553  2.569e-04     1
NOT1 2016-06-20 2016-06-26  +0.3575  +0.7170  +0.0151  +0.0641  2760   197  -5.4614  4.723e-08     1
NOT1 2017-01-13 2017-01-28  +0.7170  +0.6978  +0.0641  +0.0487   197   279  +0.2382  8.117e-01     0
NOT1 2021-09-30 2021-11-12  +0.9004  +0.7958  +0.0295  +0.0431   780   339  +2.0036  4.511e-02     1
